ticket_id,customer_id,category,priority,channel,created_at,resolved_at,sla_hours,resolution_time_hours,sla_met,escalated,csat_score,agent_id
T501741,C2214,其他,P1,App,2026-02-08 23:00:00,2026-02-09 01:20:34,4,2.34,1,0,4,A161
T501742,C3347,业务变更,P2,热线,2026-02-09 18:00:00,2026-02-10 00:40:29,8,6.67,1,0,4,A108
T501743,C3753,退订,P4,邮件,2026-04-08 04:00:00,2026-04-13 22:56:16,72,138.94,0,0,4,A146
T501744,C2152,业务变更,P1,App,2026-02-05 21:00:00,2026-02-05 22:03:11,4,1.05,1,0,5,A137
T501745,C2327,退订,P3,热线,2026-04-11 19:00:00,2026-04-12 03:37:04,24,8.62,1,0,4,A251
T501746,C3225,业务变更,P1,邮件,2026-04-11 18:00:00,2026-04-11 18:30:00,4,0.5,1,0,1,A167
T501747,C1052,退订,P2,热线,2026-01-04 22:00:00,2026-01-05 00:11:52,8,2.2,1,0,3,A151
T501748,C1497,其他,P1,邮件,2026-01-19 07:00:00,2026-01-19 07:38:51,4,0.65,1,0,4,A190
T501749,C2232,退订,P2,邮件,2026-02-06 00:00:00,2026-02-06 03:49:57,8,3.83,1,0,5,A212
T501750,C3585,故障申报,P3,在线,2026-02-02 12:00:00,2026-02-02 23:40:42,24,11.68,1,0,5,A126
T501751,C1272,其他,P2,热线,2026-03-27 14:00:00,2026-03-28 03:42:12,8,13.7,0,0,4,A112
T501752,C1145,业务变更,P3,App,2026-03-15 17:00:00,2026-03-16 13:29:53,24,20.5,1,0,5,A140
T501753,C1470,故障申报,P4,热线,2026-01-26 13:00:00,2026-01-27 14:18:52,72,25.31,1,0,4,A100
T501754,C3981,业务变更,P4,邮件,2026-01-01 17:00:00,2026-01-06 05:10:01,72,108.17,0,0,4,A228
T501755,C1529,其他,P4,在线,2026-03-17 02:00:00,2026-03-17 22:38:50,72,20.65,1,0,1,A273
T501756,C3552,退订,P1,邮件,2026-02-11 03:00:00,2026-02-11 05:09:46,4,2.16,1,0,5,A169
T501757,C1752,退订,P3,App,2026-03-19 12:00:00,2026-03-19 19:02:30,24,7.04,1,0,4,A156
T501758,C1824,故障申报,P1,邮件,2026-04-17 01:00:00,2026-04-17 01:30:00,4,0.5,1,0,4,A288
T501759,C2732,咨询,P3,热线,2026-03-08 17:00:00,2026-03-08 22:25:33,24,5.43,1,0,4,A211
T501760,C1872,退订,P3,热线,2026-03-09 12:00:00,2026-03-09 12:39:23,24,0.66,1,1,5,A249
T501761,C1267,退订,P3,在线,2026-01-01 14:00:00,2026-01-02 07:32:12,24,17.54,1,0,4,A131
T501762,C1729,退订,P4,邮件,2026-03-16 11:00:00,2026-03-19 09:00:22,72,70.01,1,0,5,A298
T501763,C2291,投诉,P3,热线,2026-04-11 20:00:00,2026-04-12 14:41:20,24,18.69,1,0,5,A258
T501764,C3506,退订,P4,App,2026-02-23 08:00:00,2026-02-24 05:52:13,72,21.87,1,0,4,A240
T501765,C3335,投诉,P3,热线,2026-04-10 09:00:00,2026-04-10 14:11:21,24,5.19,1,0,4,A192
T501766,C1156,退订,P2,热线,2026-01-24 13:00:00,2026-01-24 22:37:49,8,9.63,0,0,3,A245
T501767,C3976,退订,P3,热线,2026-02-12 12:00:00,2026-02-12 23:29:10,24,11.49,1,0,5,A287
T501768,C2383,其他,P3,在线,2026-01-14 16:00:00,2026-01-15 05:53:50,24,13.9,1,0,4,A287
T501769,C3068,故障申报,P1,App,2026-04-26 23:00:00,2026-04-27 01:15:45,4,2.26,1,0,4,A263
T501770,C3836,咨询,P4,App,2026-03-18 20:00:00,2026-03-19 04:08:00,72,8.13,1,0,2,A282
T501771,C3289,其他,P2,热线,2026-03-27 04:00:00,2026-03-27 07:11:19,8,3.19,1,0,5,A204
T501772,C3351,投诉,P2,热线,2026-03-16 20:00:00,2026-03-16 22:27:35,8,2.46,1,0,5,A168
T501773,C2587,业务变更,P3,邮件,2026-02-01 00:00:00,2026-02-02 01:26:38,24,25.44,0,0,4,A193
T501774,C2420,咨询,P4,App,2026-04-19 01:00:00,2026-04-19 07:05:30,72,6.09,1,0,2,A215
T501775,C3438,退订,P2,热线,2026-04-11 11:00:00,2026-04-11 11:30:00,8,0.5,1,0,5,A267
T501776,C1443,投诉,P1,在线,2026-02-25 12:00:00,2026-02-25 12:30:00,4,0.5,1,0,1,A104
T501777,C2257,退订,P3,App,2026-03-26 16:00:00,2026-03-27 01:17:57,24,9.3,1,0,4,A268
T501778,C1108,业务变更,P3,邮件,2026-03-19 15:00:00,2026-03-21 04:11:48,24,37.2,0,0,5,A171
T501779,C1447,退订,P2,热线,2026-04-09 03:00:00,2026-04-09 07:51:16,8,4.85,1,0,4,A215
T501780,C2968,故障申报,P1,邮件,2026-01-25 19:00:00,2026-01-25 20:31:32,4,1.53,1,0,4,A213
T501781,C1707,投诉,P4,邮件,2026-04-25 13:00:00,2026-04-26 21:39:53,72,32.66,1,1,4,A274
T501782,C2053,退订,P3,App,2026-03-25 18:00:00,2026-03-26 04:25:58,24,10.43,1,0,4,A156
T501783,C2383,故障申报,P2,App,2026-04-16 06:00:00,2026-04-16 11:18:01,8,5.3,1,0,3,A182
T501784,C2459,其他,P1,在线,2026-02-26 09:00:00,2026-02-26 09:33:27,4,0.56,1,0,5,A269
T501785,C3610,投诉,P4,App,2026-04-08 13:00:00,2026-04-10 11:00:03,72,46.0,1,0,4,A270
T501786,C3242,业务变更,P4,在线,2026-02-18 13:00:00,2026-02-19 03:27:08,72,14.45,1,0,4,A129
T501787,C3513,退订,P3,邮件,2026-04-02 08:00:00,2026-04-02 08:30:00,24,0.5,1,0,1,A288
T501788,C2861,咨询,P4,在线,2026-02-12 03:00:00,2026-02-12 13:14:10,72,10.24,1,0,3,A266
T501789,C3672,退订,P1,在线,2026-02-13 14:00:00,2026-02-13 14:30:00,4,0.5,1,0,5,A207
T501790,C3508,咨询,P2,App,2026-04-03 08:00:00,2026-04-03 11:19:19,8,3.32,1,0,4,A211
T501791,C2979,咨询,P3,热线,2026-01-11 00:00:00,2026-01-11 03:21:29,24,3.36,1,0,5,A224
T501792,C3358,业务变更,P2,邮件,2026-03-15 15:00:00,2026-03-15 17:41:39,8,2.69,1,0,4,A150
T501793,C3669,其他,P1,App,2026-04-17 21:00:00,2026-04-17 22:00:18,4,1.01,1,0,4,A240
T501794,C2608,故障申报,P1,邮件,2026-01-21 22:00:00,2026-01-21 22:56:10,4,0.94,1,0,4,A169
T501795,C3229,咨询,P4,热线,2026-04-25 11:00:00,2026-04-26 16:48:46,72,29.81,1,0,4,A134
T501796,C3276,业务变更,P4,在线,2026-04-12 06:00:00,2026-04-12 22:15:31,72,16.26,1,0,4,A241
T501797,C2674,其他,P3,热线,2026-04-22 12:00:00,2026-04-23 09:47:02,24,21.78,1,0,3,A252
T501798,C1224,投诉,P2,App,2026-04-22 04:00:00,2026-04-23 02:04:03,8,22.07,0,0,1,A254
T501799,C1709,投诉,P2,邮件,2026-03-21 04:00:00,2026-03-21 09:45:50,8,5.76,1,0,3,A181
T501800,C2275,退订,P3,邮件,2026-04-26 15:00:00,2026-04-27 00:09:18,24,9.16,1,0,3,A192
T501801,C1671,故障申报,P1,热线,2026-02-08 20:00:00,2026-02-08 23:27:06,4,3.45,1,1,4,A204
T501802,C3568,咨询,P1,热线,2026-03-17 09:00:00,2026-03-17 09:30:00,4,0.5,1,0,4,A257
T501803,C2555,退订,P3,热线,2026-01-02 10:00:00,2026-01-02 17:32:21,24,7.54,1,0,4,A300
T501804,C1402,退订,P4,邮件,2026-02-20 13:00:00,2026-02-23 10:47:53,72,69.8,1,0,4,A109
T501805,C3831,故障申报,P3,邮件,2026-03-07 16:00:00,2026-03-07 23:39:40,24,7.66,1,0,5,A121
T501806,C1344,咨询,P1,在线,2026-02-24 08:00:00,2026-02-24 09:51:25,4,1.86,1,0,4,A260
T501807,C3653,退订,P2,App,2026-04-13 23:00:00,2026-04-13 23:30:00,8,0.5,1,0,5,A122
T501808,C1990,故障申报,P1,热线,2026-03-11 22:00:00,2026-03-12 00:42:44,4,2.71,1,0,4,A212
T501809,C2989,其他,P3,热线,2026-04-02 11:00:00,2026-04-02 22:04:01,24,11.07,1,0,4,A282
T501810,C2492,故障申报,P3,邮件,2026-02-20 16:00:00,2026-02-21 22:16:32,24,30.28,0,0,1,A208
T501811,C1632,业务变更,P3,邮件,2026-01-10 07:00:00,2026-01-10 15:20:00,24,8.33,1,0,3,A213
T501812,C3260,投诉,P4,邮件,2026-01-13 19:00:00,2026-01-17 03:35:37,72,80.59,0,0,3,A113
T501813,C2692,咨询,P4,热线,2026-03-01 18:00:00,2026-03-03 13:21:33,72,43.36,1,0,5,A140
T501814,C3624,其他,P1,热线,2026-04-05 22:00:00,2026-04-06 03:02:26,4,5.04,0,0,4,A257
T501815,C2870,退订,P2,热线,2026-02-13 20:00:00,2026-02-13 20:30:00,8,0.5,1,0,5,A227
T501816,C2340,退订,P3,在线,2026-04-23 20:00:00,2026-04-24 15:02:33,24,19.04,1,0,4,A271
T501817,C2186,投诉,P3,热线,2026-01-13 04:00:00,2026-01-13 06:05:51,24,2.1,1,0,3,A139
T501818,C1143,退订,P3,在线,2026-04-21 12:00:00,2026-04-21 23:46:16,24,11.77,1,0,5,A269
T501819,C1465,投诉,P2,热线,2026-04-04 08:00:00,2026-04-04 10:22:37,8,2.38,1,0,5,A165
T501820,C3640,其他,P4,App,2026-01-15 00:00:00,2026-01-21 20:14:03,72,164.23,0,0,4,A104
T501821,C1400,故障申报,P1,热线,2026-03-01 15:00:00,2026-03-01 18:22:32,4,3.38,1,0,3,A133
T501822,C3270,退订,P1,App,2026-01-27 01:00:00,2026-01-27 01:30:00,4,0.5,1,0,5,A130
T501823,C1600,故障申报,P3,在线,2026-03-17 04:00:00,2026-03-17 19:21:01,24,15.35,1,0,4,A221
T501824,C3053,故障申报,P2,热线,2026-04-21 13:00:00,2026-04-21 18:31:11,8,5.52,1,0,4,A266
T501825,C1373,退订,P3,在线,2026-02-23 08:00:00,2026-02-23 22:16:30,24,14.28,1,1,5,A189
T501826,C1044,咨询,P1,热线,2026-04-20 09:00:00,2026-04-20 10:13:57,4,1.23,1,0,3,A277
T501827,C3354,退订,P1,App,2026-04-16 19:00:00,2026-04-16 21:26:20,4,2.44,1,0,4,A289
T501828,C3461,咨询,P3,邮件,2026-02-07 07:00:00,2026-02-08 23:29:57,24,40.5,0,0,4,A228
T501829,C3985,投诉,P3,在线,2026-04-14 15:00:00,2026-04-14 20:00:17,24,5.0,1,0,3,A162
T501830,C1094,退订,P2,邮件,2026-04-15 07:00:00,2026-04-15 09:03:37,8,2.06,1,0,4,A113
T501831,C1997,故障申报,P1,邮件,2026-03-09 14:00:00,2026-03-09 19:14:53,4,5.25,0,0,1,A202
T501832,C2917,退订,P4,热线,2026-02-15 02:00:00,2026-02-15 03:39:43,72,1.66,1,0,2,A185
T501833,C3305,业务变更,P1,在线,2026-01-20 11:00:00,2026-01-20 12:43:48,4,1.73,1,1,4,A253
T501834,C2113,故障申报,P3,App,2026-01-21 18:00:00,2026-01-22 15:25:33,24,21.43,1,0,4,A130
T501835,C3135,故障申报,P3,热线,2026-04-14 18:00:00,2026-04-14 18:53:57,24,0.9,1,0,5,A191
T501836,C2421,故障申报,P2,热线,2026-03-25 18:00:00,2026-03-26 00:47:05,8,6.78,1,0,5,A208
T501837,C3970,业务变更,P1,App,2026-04-05 07:00:00,2026-04-05 07:30:00,4,0.5,1,0,5,A132
T501838,C3872,其他,P1,在线,2026-01-18 23:00:00,2026-01-18 23:30:00,4,0.5,1,0,5,A169
T501839,C3281,咨询,P2,App,2026-03-13 22:00:00,2026-03-13 23:44:20,8,1.74,1,0,5,A105
T501840,C2246,咨询,P3,邮件,2026-04-06 09:00:00,2026-04-07 04:09:18,24,19.16,1,0,3,A194
T501841,C2413,其他,P4,热线,2026-02-07 18:00:00,2026-02-08 18:18:24,72,24.31,1,0,5,A254
T501842,C2648,退订,P2,App,2026-03-17 07:00:00,2026-03-17 10:33:51,8,3.56,1,0,5,A212
T501843,C1685,其他,P2,热线,2026-04-19 03:00:00,2026-04-19 16:08:41,8,13.14,0,0,4,A120
T501844,C2888,其他,P2,邮件,2026-01-26 12:00:00,2026-01-26 17:11:29,8,5.19,1,0,5,A248
T501845,C3884,投诉,P2,App,2026-02-23 05:00:00,2026-02-23 07:34:13,8,2.57,1,0,3,A300
T501846,C2657,咨询,P3,热线,2026-02-25 04:00:00,2026-02-25 10:23:53,24,6.4,1,0,4,A140
T501847,C2131,其他,P2,邮件,2026-01-05 16:00:00,2026-01-05 17:04:12,8,1.07,1,0,5,A210
T501848,C2757,咨询,P4,App,2026-04-12 16:00:00,2026-04-13 14:49:09,72,22.82,1,0,4,A151
T501849,C1641,故障申报,P3,在线,2026-02-03 17:00:00,2026-02-04 18:41:05,24,25.68,0,1,4,A187
T501850,C3441,咨询,P4,热线,2026-03-01 12:00:00,2026-03-01 12:30:00,72,0.5,1,0,4,A237
T501851,C2874,咨询,P3,在线,2026-04-07 21:00:00,2026-04-07 23:21:51,24,2.36,1,0,4,A176
T501852,C3441,退订,P3,邮件,2026-04-23 01:00:00,2026-04-23 21:39:29,24,20.66,1,0,4,A243
T501853,C1159,投诉,P4,在线,2026-02-18 08:00:00,2026-02-19 06:10:25,72,22.17,1,0,1,A258
T501854,C2634,投诉,P4,App,2026-01-01 23:00:00,2026-01-02 01:01:40,72,2.03,1,0,5,A184
T501855,C3954,故障申报,P2,热线,2026-01-06 11:00:00,2026-01-06 11:53:38,8,0.89,1,0,4,A226
T501856,C3063,投诉,P3,App,2026-01-05 04:00:00,2026-01-06 02:55:50,24,22.93,1,0,3,A192
T501857,C3503,故障申报,P1,热线,2026-01-25 18:00:00,2026-01-25 18:40:42,4,0.68,1,0,5,A104
T501858,C1882,业务变更,P1,邮件,2026-01-08 13:00:00,2026-01-08 13:30:00,4,0.5,1,0,3,A204
T501859,C3883,咨询,P1,热线,2026-01-09 14:00:00,2026-01-09 14:30:00,4,0.5,1,0,5,A137
T501860,C2951,故障申报,P3,App,2026-04-13 10:00:00,2026-04-14 06:52:53,24,20.88,1,0,4,A155
T501861,C2044,投诉,P2,在线,2026-02-18 08:00:00,2026-02-18 12:55:59,8,4.93,1,0,5,A122
T501862,C1229,投诉,P2,在线,2026-01-05 06:00:00,2026-01-05 13:04:50,8,7.08,1,0,5,A275
T501863,C3672,咨询,P4,App,2026-04-15 16:00:00,2026-04-19 02:16:07,72,82.27,0,0,4,A200
T501864,C2539,退订,P4,热线,2026-04-08 12:00:00,2026-04-11 22:28:59,72,82.48,0,0,4,A157
T501865,C2242,故障申报,P1,App,2026-04-04 22:00:00,2026-04-04 23:55:07,4,1.92,1,0,4,A206
T501866,C1102,业务变更,P1,在线,2026-04-03 16:00:00,2026-04-03 16:30:00,4,0.5,1,0,5,A297
T501867,C1436,退订,P3,App,2026-04-22 20:00:00,2026-04-23 00:02:24,24,4.04,1,0,4,A228
T501868,C3565,故障申报,P2,App,2026-04-12 13:00:00,2026-04-12 13:58:40,8,0.98,1,0,4,A214
T501869,C2183,咨询,P2,邮件,2026-03-15 12:00:00,2026-03-15 17:24:57,8,5.42,1,0,4,A213
T501870,C1136,故障申报,P2,邮件,2026-02-14 14:00:00,2026-02-14 15:25:56,8,1.43,1,0,5,A151
T501871,C2207,其他,P3,邮件,2026-01-05 04:00:00,2026-01-05 12:57:12,24,8.95,1,0,1,A205
T501872,C1690,咨询,P2,热线,2026-03-16 23:00:00,2026-03-17 00:37:38,8,1.63,1,0,5,A198
T501873,C3210,故障申报,P1,在线,2026-03-17 13:00:00,2026-03-17 15:19:44,4,2.33,1,0,4,A270
T501874,C2534,退订,P2,热线,2026-03-21 21:00:00,2026-03-22 12:47:47,8,15.8,0,0,4,A176
T501875,C1547,其他,P2,热线,2026-02-27 07:00:00,2026-02-27 10:08:32,8,3.14,1,0,5,A295
T501876,C3870,其他,P4,在线,2026-02-24 02:00:00,2026-02-25 05:01:33,72,27.03,1,0,2,A179
T501877,C1180,业务变更,P4,邮件,2026-03-06 00:00:00,2026-03-06 10:54:18,72,10.91,1,0,4,A174
T501878,C3319,故障申报,P1,热线,2026-02-06 04:00:00,2026-02-06 05:02:10,4,1.04,1,0,4,A226
T501879,C1579,故障申报,P4,在线,2026-02-25 18:00:00,2026-02-26 23:27:43,72,29.46,1,0,4,A276
T501880,C3718,业务变更,P1,邮件,2026-01-09 15:00:00,2026-01-09 16:22:32,4,1.38,1,0,3,A209
T501881,C3654,业务变更,P3,热线,2026-03-27 20:00:00,2026-03-27 21:04:08,24,1.07,1,0,4,A170
T501882,C3171,故障申报,P3,热线,2026-04-26 09:00:00,2026-04-28 09:47:15,24,48.79,0,0,4,A191
T501883,C1917,退订,P4,在线,2026-03-06 18:00:00,2026-03-08 21:53:57,72,51.9,1,0,4,A182
T501884,C1339,故障申报,P4,App,2026-03-15 02:00:00,2026-03-16 19:03:48,72,41.06,1,0,5,A144
T501885,C2435,咨询,P2,邮件,2026-01-16 07:00:00,2026-01-16 19:04:10,8,12.07,0,0,4,A122
T501886,C2518,业务变更,P1,在线,2026-03-08 02:00:00,2026-03-08 02:30:00,4,0.5,1,0,4,A144
T501887,C2590,退订,P3,在线,2026-04-23 12:00:00,2026-04-27 16:57:35,24,100.96,0,0,4,A260
T501888,C1494,其他,P1,邮件,2026-03-22 12:00:00,2026-03-22 14:36:38,4,2.61,1,0,4,A160
T501889,C1313,业务变更,P3,在线,2026-02-03 02:00:00,2026-02-03 16:26:36,24,14.44,1,0,4,A187
T501890,C3717,故障申报,P1,在线,2026-04-25 11:00:00,2026-04-25 13:59:26,4,2.99,1,0,5,A148
T501891,C3604,退订,P1,热线,2026-02-05 11:00:00,2026-02-05 12:06:23,4,1.11,1,0,4,A148
T501892,C1918,业务变更,P4,在线,2026-01-02 04:00:00,2026-01-04 18:53:25,72,62.89,1,0,5,A228
T501893,C2286,故障申报,P2,App,2026-03-01 17:00:00,2026-03-01 20:27:10,8,3.45,1,0,4,A137
T501894,C1669,投诉,P2,在线,2026-04-21 19:00:00,2026-04-21 21:02:31,8,2.04,1,0,1,A106
T501895,C1801,故障申报,P4,App,2026-03-26 06:00:00,2026-03-28 00:10:38,72,42.18,1,1,3,A284
T501896,C1076,退订,P1,热线,2026-04-24 18:00:00,2026-04-24 18:30:00,4,0.5,1,0,5,A296
T501897,C2230,退订,P4,热线,2026-01-24 07:00:00,2026-01-24 10:50:48,72,3.85,1,0,3,A235
T501898,C2076,业务变更,P3,热线,2026-01-14 15:00:00,2026-01-14 20:38:42,24,5.65,1,0,5,A151
T501899,C3808,故障申报,P1,邮件,2026-02-19 23:00:00,2026-02-19 23:31:28,4,0.52,1,0,4,A141
T501900,C3937,投诉,P4,在线,2026-04-27 20:00:00,2026-04-28 11:14:27,72,15.24,1,0,4,A156
T501901,C1095,咨询,P4,热线,2026-04-02 22:00:00,2026-04-03 11:01:56,72,13.03,1,1,5,A201
T501902,C1552,其他,P4,App,2026-04-14 16:00:00,2026-04-14 21:21:35,72,5.36,1,0,5,A155
T501903,C3909,其他,P3,邮件,2026-04-16 18:00:00,2026-04-16 21:36:47,24,3.61,1,0,3,A253
T501904,C1267,业务变更,P4,在线,2026-03-12 23:00:00,2026-03-13 09:10:58,72,10.18,1,0,5,A224
T501905,C3369,退订,P1,邮件,2026-03-24 06:00:00,2026-03-24 08:35:20,4,2.59,1,0,2,A137
T501906,C2887,故障申报,P2,邮件,2026-04-02 19:00:00,2026-04-03 09:12:14,8,14.2,0,0,5,A236
T501907,C2703,业务变更,P2,App,2026-03-19 07:00:00,2026-03-19 07:49:37,8,0.83,1,0,4,A296
T501908,C2106,故障申报,P1,邮件,2026-01-20 23:00:00,2026-01-21 01:55:09,4,2.92,1,0,1,A290
T501909,C2990,咨询,P1,邮件,2026-01-04 22:00:00,2026-01-05 02:10:24,4,4.17,0,0,5,A129
T501910,C3845,退订,P4,邮件,2026-04-20 19:00:00,2026-04-21 21:56:47,72,26.95,1,0,2,A216
T501911,C3315,咨询,P2,热线,2026-02-05 03:00:00,2026-02-05 03:30:00,8,0.5,1,0,4,A204
T501912,C1938,投诉,P2,邮件,2026-02-05 02:00:00,2026-02-05 05:47:45,8,3.8,1,0,4,A292
T501913,C2722,退订,P1,热线,2026-04-21 05:00:00,2026-04-21 05:30:00,4,0.5,1,0,5,A133
T501914,C1852,咨询,P1,在线,2026-02-16 17:00:00,2026-02-16 20:27:20,4,3.46,1,0,5,A189
T501915,C2708,故障申报,P4,App,2026-03-20 02:00:00,2026-03-22 10:48:51,72,56.81,1,0,4,A176
T501916,C1158,投诉,P4,App,2026-02-21 05:00:00,2026-02-21 11:24:10,72,6.4,1,0,1,A220
T501917,C1397,其他,P1,邮件,2026-03-08 18:00:00,2026-03-08 18:50:53,4,0.85,1,0,5,A239
T501918,C2122,退订,P4,App,2026-01-01 11:00:00,2026-01-01 11:40:26,72,0.67,1,0,5,A117
T501919,C2032,其他,P3,在线,2026-02-11 11:00:00,2026-02-12 03:53:37,24,16.89,1,0,5,A141
T501920,C1018,咨询,P2,在线,2026-01-07 12:00:00,2026-01-07 12:51:02,8,0.85,1,0,1,A288
T501921,C3105,其他,P2,邮件,2026-01-05 11:00:00,2026-01-05 14:54:35,8,3.91,1,0,3,A274
T501922,C3094,业务变更,P4,App,2026-04-20 22:00:00,2026-04-23 10:11:24,72,60.19,1,1,4,A275
T501923,C1743,其他,P1,邮件,2026-03-23 20:00:00,2026-03-23 22:16:19,4,2.27,1,1,4,A120
T501924,C1319,退订,P4,热线,2026-04-13 04:00:00,2026-04-14 17:38:37,72,37.64,1,0,3,A267
T501925,C1612,故障申报,P3,在线,2026-02-05 10:00:00,2026-02-06 12:03:06,24,26.05,0,0,4,A261
T501926,C1448,投诉,P2,热线,2026-02-07 15:00:00,2026-02-08 13:20:38,8,22.34,0,0,1,A185
T501927,C3207,退订,P4,邮件,2026-02-03 11:00:00,2026-02-04 16:59:18,72,29.99,1,0,3,A204
T501928,C3707,咨询,P3,在线,2026-01-01 00:00:00,2026-01-01 05:21:50,24,5.36,1,0,3,A266
T501929,C3873,故障申报,P2,App,2026-04-25 22:00:00,2026-04-25 22:30:00,8,0.5,1,0,5,A271
T501930,C3500,投诉,P1,App,2026-04-09 01:00:00,2026-04-09 02:24:34,4,1.41,1,0,5,A158
T501931,C2484,其他,P2,邮件,2026-04-13 01:00:00,2026-04-13 06:12:38,8,5.21,1,0,5,A131
T501932,C2164,其他,P3,App,2026-01-25 06:00:00,2026-01-25 09:02:06,24,3.04,1,0,5,A199
T501933,C1638,故障申报,P1,热线,2026-04-05 06:00:00,2026-04-05 07:34:27,4,1.57,1,0,4,A242
T501934,C3001,投诉,P2,在线,2026-02-20 17:00:00,2026-02-20 20:22:42,8,3.38,1,0,4,A282
T501935,C2443,投诉,P2,邮件,2026-03-09 14:00:00,2026-03-09 16:05:08,8,2.09,1,0,3,A108
T501936,C2553,故障申报,P3,邮件,2026-02-02 13:00:00,2026-02-03 00:51:43,24,11.86,1,0,5,A257
T501937,C1502,其他,P1,邮件,2026-02-19 18:00:00,2026-02-19 20:05:05,4,2.08,1,0,4,A233
T501938,C3459,业务变更,P4,邮件,2026-04-07 03:00:00,2026-04-08 09:50:38,72,30.84,1,0,2,A291
T501939,C2742,退订,P3,热线,2026-03-13 02:00:00,2026-03-13 05:16:29,24,3.27,1,0,5,A115
T501940,C1956,投诉,P2,邮件,2026-03-24 10:00:00,2026-03-24 10:46:50,8,0.78,1,0,3,A192
T501941,C3535,投诉,P4,在线,2026-02-04 21:00:00,2026-02-05 06:18:40,72,9.31,1,0,4,A290
T501942,C2614,咨询,P2,在线,2026-01-09 14:00:00,2026-01-09 20:26:39,8,6.44,1,0,4,A154
T501943,C2383,投诉,P3,在线,2026-02-11 11:00:00,2026-02-13 03:18:59,24,40.32,0,0,4,A283
T501944,C3331,投诉,P2,热线,2026-04-13 22:00:00,2026-04-14 00:53:54,8,2.9,1,0,1,A174
T501945,C3145,其他,P2,邮件,2026-04-25 10:00:00,2026-04-25 17:38:51,8,7.65,1,0,5,A115
T501946,C3884,退订,P3,邮件,2026-04-25 20:00:00,2026-04-26 23:54:06,24,27.9,0,1,4,A136
T501947,C1988,咨询,P2,在线,2026-04-14 18:00:00,2026-04-14 19:52:21,8,1.87,1,0,4,A111
T501948,C2457,投诉,P1,在线,2026-03-11 04:00:00,2026-03-11 07:43:18,4,3.72,1,0,3,A211
T501949,C3269,退订,P3,在线,2026-02-17 22:00:00,2026-02-19 00:21:55,24,26.37,0,0,3,A186
T501950,C3448,咨询,P2,热线,2026-03-26 04:00:00,2026-03-26 23:35:00,8,19.58,0,0,1,A289
T501951,C2973,故障申报,P4,邮件,2026-01-02 04:00:00,2026-01-08 00:41:15,72,140.69,0,0,5,A291
T501952,C3996,故障申报,P4,热线,2026-04-13 14:00:00,2026-04-13 19:18:49,72,5.31,1,0,4,A294
T501953,C1631,故障申报,P4,热线,2026-02-26 00:00:00,2026-02-26 04:58:02,72,4.97,1,0,4,A227
T501954,C2675,故障申报,P4,邮件,2026-03-21 02:00:00,2026-03-22 05:17:58,72,27.3,1,0,4,A117
T501955,C1877,退订,P2,在线,2026-01-01 18:00:00,2026-01-01 23:59:57,8,6.0,1,0,5,A213
T501956,C3605,咨询,P1,App,2026-01-20 08:00:00,2026-01-20 09:54:28,4,1.91,1,0,4,A155
T501957,C2074,咨询,P1,App,2026-02-08 21:00:00,2026-02-08 21:30:00,4,0.5,1,0,4,A126
T501958,C3338,退订,P1,热线,2026-04-25 22:00:00,2026-04-25 22:30:00,4,0.5,1,0,4,A227
T501959,C1145,故障申报,P2,热线,2026-03-21 00:00:00,2026-03-21 09:16:16,8,9.27,0,0,5,A234
T501960,C3354,投诉,P1,在线,2026-03-09 18:00:00,2026-03-09 19:09:41,4,1.16,1,1,4,A162
T501961,C3114,退订,P1,热线,2026-03-09 16:00:00,2026-03-09 17:51:26,4,1.86,1,0,5,A207
T501962,C1720,咨询,P4,邮件,2026-04-13 17:00:00,2026-04-18 15:47:44,72,118.8,0,0,3,A248
T501963,C2646,业务变更,P1,邮件,2026-02-22 08:00:00,2026-02-22 08:30:00,4,0.5,1,1,5,A220
T501964,C1644,业务变更,P2,热线,2026-02-04 01:00:00,2026-02-04 05:39:48,8,4.66,1,0,3,A199
T501965,C2625,投诉,P4,热线,2026-04-25 10:00:00,2026-04-30 11:55:12,72,121.92,0,0,1,A243
T501966,C1139,其他,P3,在线,2026-04-18 15:00:00,2026-04-18 19:07:18,24,4.12,1,0,3,A220
T501967,C3238,咨询,P3,邮件,2026-02-06 08:00:00,2026-02-06 10:48:05,24,2.8,1,0,4,A276
T501968,C2852,业务变更,P1,邮件,2026-04-24 18:00:00,2026-04-24 18:30:00,4,0.5,1,0,4,A223
T501969,C3592,业务变更,P2,App,2026-02-01 08:00:00,2026-02-01 09:35:48,8,1.6,1,0,5,A296
T501970,C3884,业务变更,P3,邮件,2026-04-12 14:00:00,2026-04-12 18:14:28,24,4.24,1,0,4,A276
T501971,C3667,投诉,P2,热线,2026-01-04 04:00:00,2026-01-04 05:06:22,8,1.11,1,0,4,A268
T501972,C2432,其他,P3,App,2026-04-14 01:00:00,2026-04-14 01:38:36,24,0.64,1,0,3,A229
T501973,C1464,咨询,P1,邮件,2026-01-01 02:00:00,2026-01-01 02:30:00,4,0.5,1,0,5,A212
T501974,C1227,退订,P1,邮件,2026-04-13 16:00:00,2026-04-13 16:41:35,4,0.69,1,0,5,A252
T501975,C3119,业务变更,P1,在线,2026-03-14 16:00:00,2026-03-14 21:20:17,4,5.34,0,0,3,A285
T501976,C1410,业务变更,P3,热线,2026-03-08 09:00:00,2026-03-09 01:38:14,24,16.64,1,0,5,A251
