order_id,customer_id,region_l1,region_l2,bu_id,product_line,amount,order_date,period,channel,sales_manager_id,status
SO203765,C3284,华东,中线,BU-1,AI 助理,157.57,2025-02-24,2025Q1,电商,SM110,closed
SO203766,C2437,华南,南线,BU-5,IT 服务,68.22,2025-11-07,2025Q4,渠道,SM143,pending
SO203767,C3442,华中,北线,BU-2,AI 助理,92.71,2025-01-24,2025Q1,直销,SM249,pending
SO203768,C3436,西南,东线,BU-2,云平台,51.35,2026-01-08,2026Q1,直销,SM240,closed
SO203769,C2491,西南,中线,BU-3,运营商网关,23.89,2024-10-06,2024Q4,项目集采,SM144,shipping
SO203770,C3735,华中,东线,BU-3,BSS-OSS,244.37,2026-03-03,2026Q1,渠道,SM208,closed
SO203771,C2385,华东,中线,BU-5,数据中台,44.78,2026-02-14,2026Q1,项目集采,SM113,closed
SO203772,C3614,华南,北线,BU-5,BSS-OSS,48.41,2026-03-01,2026Q1,电商,SM207,closed
SO203773,C3737,华东,北线,BU-4,运营商网关,44.24,2024-11-26,2024Q4,渠道,SM230,closed
SO203774,C3896,华东,北线,BU-1,BSS-OSS,46.25,2026-03-20,2026Q1,渠道,SM125,shipping
SO203775,C3998,西南,北线,BU-3,数据中台,8.61,2025-06-14,2025Q2,直销,SM163,closed
SO203776,C3106,华北,北线,BU-1,AI 助理,226.25,2025-10-07,2025Q4,电商,SM234,closed
SO203777,C3621,华中,中线,BU-1,云平台,114.62,2025-10-21,2025Q4,渠道,SM183,closed
SO203778,C2477,华中,南线,BU-3,云平台,67.28,2026-02-11,2026Q1,电商,SM154,closed
SO203779,C1688,华东,北线,BU-6,AI 助理,30.49,2025-08-23,2025Q3,直销,SM141,closed
SO203780,C2074,华北,南线,BU-1,IT 服务,99.27,2025-09-17,2025Q3,渠道,SM242,closed
SO203781,C2383,华东,北线,BU-5,BSS-OSS,14.25,2026-03-06,2026Q1,渠道,SM122,closed
SO203782,C1884,华北,北线,BU-1,BSS-OSS,16.39,2024-06-24,2024Q2,直销,SM146,closed
SO203783,C3079,华南,北线,BU-6,BSS-OSS,106.28,2024-06-01,2024Q2,直销,SM104,closed
SO203784,C3485,西南,东线,BU-1,云平台,23.86,2024-05-06,2024Q2,项目集采,SM153,closed
SO203785,C1231,华东,中线,BU-1,数据中台,29.41,2025-02-06,2025Q1,直销,SM125,pending
SO203786,C2788,华东,南线,BU-1,数据中台,7.6,2024-04-07,2024Q2,直销,SM135,shipping
SO203787,C3578,华北,东线,BU-1,数据中台,98.95,2025-01-26,2025Q1,项目集采,SM138,closed
SO203788,C2070,华中,南线,BU-2,云平台,8.31,2025-08-17,2025Q3,直销,SM147,closed
SO203789,C2406,华东,中线,BU-5,BSS-OSS,27.25,2024-04-06,2024Q2,直销,SM222,closed
SO203790,C3132,东北,东线,BU-4,数据中台,20.31,2025-07-07,2025Q3,电商,SM127,closed
SO203791,C3462,华东,南线,BU-3,智能客服,9.09,2026-01-12,2026Q1,渠道,SM152,closed
SO203792,C1145,华北,北线,BU-3,云平台,18.09,2025-11-17,2025Q4,直销,SM234,closed
SO203793,C3412,华南,中线,BU-6,智能客服,73.29,2026-01-22,2026Q1,项目集采,SM123,closed
SO203794,C2340,华中,北线,BU-4,IT 服务,111.7,2026-03-12,2026Q1,项目集采,SM193,pending
SO203795,C3499,华东,北线,BU-1,智能客服,19.62,2025-08-02,2025Q3,直销,SM125,closed
SO203796,C3607,华北,南线,BU-1,IT 服务,116.39,2024-11-01,2024Q4,项目集采,SM236,closed
SO203797,C3891,华南,中线,BU-4,IT 服务,6.37,2025-04-18,2025Q2,渠道,SM235,closed
SO203798,C1680,西南,北线,BU-4,智能客服,69.68,2024-01-17,2024Q1,项目集采,SM102,closed
SO203799,C1109,西南,东线,BU-4,云平台,56.74,2025-10-27,2025Q4,直销,SM144,closed
SO203800,C1981,华北,东线,BU-1,AI 助理,45.12,2025-04-18,2025Q2,直销,SM151,closed
SO203801,C3038,华东,南线,BU-6,数据中台,1.32,2025-11-02,2025Q4,渠道,SM160,closed
SO203802,C3538,华南,东线,BU-4,智能客服,8.0,2025-03-20,2025Q1,直销,SM162,closed
SO203803,C3251,华东,中线,BU-5,AI 助理,47.26,2025-06-27,2025Q2,渠道,SM239,closed
SO203804,C3796,华南,北线,BU-4,BSS-OSS,5.49,2025-04-01,2025Q2,渠道,SM178,closed
SO203805,C3720,西南,东线,BU-1,数据中台,0.49,2025-08-16,2025Q3,直销,SM218,closed
SO203806,C2760,华中,中线,BU-5,BSS-OSS,1.33,2026-01-22,2026Q1,直销,SM181,closed
SO203807,C3708,华南,南线,BU-4,AI 助理,6.51,2026-02-21,2026Q1,直销,SM122,closed
SO203808,C3341,华东,北线,BU-3,运营商网关,5.07,2025-03-01,2025Q1,直销,SM141,closed
SO203809,C1984,华东,中线,BU-2,运营商网关,2.32,2025-02-11,2025Q1,渠道,SM160,closed
SO203810,C1654,华南,中线,BU-6,数据中台,35.2,2024-07-21,2024Q3,项目集采,SM173,pending
SO203811,C2989,华南,东线,BU-6,智能客服,21.01,2026-01-26,2026Q1,项目集采,SM133,pending
SO203812,C3796,华南,南线,BU-1,云平台,4.24,2026-01-08,2026Q1,渠道,SM250,pending
SO203813,C2121,华东,南线,BU-2,IT 服务,34.19,2025-05-08,2025Q2,直销,SM201,closed
SO203814,C3037,华南,中线,BU-6,运营商网关,28.1,2026-02-05,2026Q1,渠道,SM218,closed
SO203815,C3636,华南,南线,BU-5,数据中台,51.06,2024-07-23,2024Q3,直销,SM113,closed
SO203816,C3051,华东,中线,BU-4,AI 助理,102.22,2025-07-15,2025Q3,电商,SM225,closed
SO203817,C1613,华北,南线,BU-5,AI 助理,81.2,2025-12-20,2025Q4,电商,SM167,closed
SO203818,C3738,西南,南线,BU-1,云平台,57.13,2025-01-03,2025Q1,渠道,SM110,closed
SO203819,C2659,西南,南线,BU-6,IT 服务,8.35,2025-06-09,2025Q2,直销,SM109,shipping
SO203820,C2109,华东,中线,BU-5,运营商网关,180.11,2026-01-23,2026Q1,渠道,SM110,closed
SO203821,C3904,华北,东线,BU-5,IT 服务,50.65,2026-01-03,2026Q1,电商,SM149,closed
SO203822,C1991,华东,中线,BU-6,数据中台,75.62,2026-03-22,2026Q1,直销,SM240,closed
SO203823,C1227,华北,中线,BU-1,数据中台,67.29,2025-04-25,2025Q2,渠道,SM196,closed
SO203824,C2739,华东,中线,BU-6,智能客服,81.37,2026-02-18,2026Q1,电商,SM227,closed
SO203825,C3091,华东,南线,BU-5,运营商网关,64.85,2026-01-01,2026Q1,直销,SM132,shipping
SO203826,C2632,东北,北线,BU-6,数据中台,35.44,2025-08-14,2025Q3,电商,SM198,closed
SO203827,C1917,华南,东线,BU-4,运营商网关,3.15,2025-07-10,2025Q3,渠道,SM159,closed
SO203828,C2088,华中,北线,BU-6,AI 助理,2.08,2026-01-18,2026Q1,渠道,SM149,closed
SO203829,C3193,华北,中线,BU-5,运营商网关,21.62,2025-07-20,2025Q3,项目集采,SM212,closed
SO203830,C1626,西南,东线,BU-5,智能客服,125.28,2026-03-18,2026Q1,项目集采,SM250,shipping
SO203831,C3238,华南,中线,BU-2,AI 助理,7.41,2025-06-05,2025Q2,渠道,SM153,closed
SO203832,C1412,华中,中线,BU-6,IT 服务,62.81,2026-03-01,2026Q1,电商,SM249,closed
SO203833,C3246,华北,东线,BU-4,运营商网关,68.43,2024-09-17,2024Q3,渠道,SM116,shipping
SO203834,C1402,华中,中线,BU-6,运营商网关,3.42,2024-04-09,2024Q2,电商,SM153,closed
SO203835,C2394,华中,中线,BU-4,AI 助理,97.83,2024-07-09,2024Q3,电商,SM245,shipping
SO203836,C2416,华东,东线,BU-3,云平台,2.56,2025-03-15,2025Q1,电商,SM227,closed
SO203837,C2948,华东,中线,BU-4,IT 服务,87.28,2025-01-16,2025Q1,项目集采,SM151,closed
SO203838,C1422,华北,北线,BU-6,云平台,39.73,2026-01-02,2026Q1,渠道,SM161,closed
SO203839,C2804,华南,中线,BU-5,AI 助理,121.31,2026-01-18,2026Q1,电商,SM186,closed
SO203840,C3884,华北,东线,BU-6,BSS-OSS,31.58,2026-03-01,2026Q1,渠道,SM123,closed
SO203841,C3775,西南,北线,BU-4,智能客服,27.82,2024-04-17,2024Q2,直销,SM218,closed
SO203842,C2946,华东,北线,BU-1,IT 服务,304.56,2026-02-16,2026Q1,电商,SM161,pending
SO203843,C3796,华中,中线,BU-5,AI 助理,48.48,2025-10-02,2025Q4,电商,SM209,closed
SO203844,C1755,华北,南线,BU-4,运营商网关,147.66,2025-09-13,2025Q3,电商,SM189,closed
SO203845,C2965,华东,南线,BU-6,BSS-OSS,47.76,2025-12-06,2025Q4,项目集采,SM218,closed
SO203846,C1931,华北,北线,BU-1,数据中台,59.23,2026-03-10,2026Q1,电商,SM148,closed
SO203847,C3434,华南,南线,BU-3,AI 助理,3.6679999999999997,2026-02-11,2026Q1,电商,SM118,closed
SO203848,C1491,华南,南线,BU-1,BSS-OSS,151.23,2025-04-08,2025Q2,渠道,SM134,closed
SO203849,C2950,华中,东线,BU-4,运营商网关,19.83,2026-03-01,2026Q1,项目集采,SM112,closed
SO203850,C1500,华南,南线,BU-2,运营商网关,209.67,2025-12-23,2025Q4,直销,SM161,closed
SO203851,C2606,华东,南线,BU-6,云平台,15.41,2024-12-12,2024Q4,项目集采,SM185,closed
SO203852,C2722,华中,北线,BU-3,云平台,7.0,2025-08-12,2025Q3,渠道,SM132,closed
SO203853,C3216,华东,东线,BU-6,AI 助理,87.76,2026-02-05,2026Q1,电商,SM237,closed
SO203854,C2609,华南,中线,BU-4,IT 服务,35.77,2025-01-01,2025Q1,渠道,SM143,closed
SO203855,C3462,华东,北线,BU-1,AI 助理,93.66,2026-02-09,2026Q1,电商,SM204,closed
SO203856,C1977,华北,中线,BU-4,IT 服务,43.14,2024-06-18,2024Q2,项目集采,SM192,shipping
SO203857,C1924,华东,北线,BU-3,AI 助理,14.9,2025-02-19,2025Q1,渠道,SM109,shipping
SO203858,C1517,东北,中线,BU-3,云平台,17.26,2026-01-18,2026Q1,直销,SM168,closed
SO203859,C2434,华中,南线,BU-6,BSS-OSS,87.08,2024-01-08,2024Q1,项目集采,SM238,closed
SO203860,C1935,华北,北线,BU-1,数据中台,6.34,2025-04-06,2025Q2,项目集采,SM166,pending
SO203861,C2284,华北,东线,BU-4,智能客服,18.93,2026-03-02,2026Q1,直销,SM247,closed
SO203862,C3560,华北,北线,BU-6,AI 助理,55.9,2024-08-16,2024Q3,项目集采,SM117,closed
SO203863,C1195,华北,北线,BU-6,BSS-OSS,2.59,2026-03-22,2026Q1,渠道,SM229,closed
SO203864,C2376,华南,北线,BU-3,AI 助理,0.091,2026-03-03,2026Q1,项目集采,SM144,closed
SO203865,C3645,华北,南线,BU-1,AI 助理,22.53,2025-12-13,2025Q4,直销,SM195,closed
SO203866,C1356,华东,南线,BU-2,BSS-OSS,74.42,2025-08-18,2025Q3,电商,SM216,closed
SO203867,C1525,华北,东线,BU-1,运营商网关,3.92,2026-02-23,2026Q1,项目集采,SM104,closed
SO203868,C1241,华东,东线,BU-4,AI 助理,15.48,2025-10-01,2025Q4,直销,SM146,closed
SO203869,C1152,华东,东线,BU-6,BSS-OSS,39.5,2026-01-27,2026Q1,项目集采,SM146,closed
SO203870,C2213,华中,东线,BU-6,AI 助理,17.08,2025-11-22,2025Q4,电商,SM244,closed
SO203871,C1067,华中,中线,BU-4,IT 服务,21.27,2026-02-13,2026Q1,直销,SM135,closed
SO203872,C3254,华北,南线,BU-1,运营商网关,31.72,2025-05-08,2025Q2,直销,SM143,closed
SO203873,C1322,华南,南线,BU-3,BSS-OSS,40.03,2025-09-05,2025Q3,电商,SM199,closed
SO203874,C1468,西南,南线,BU-1,智能客服,29.63,2025-06-18,2025Q2,电商,SM237,closed
SO203875,C1910,华东,东线,BU-4,数据中台,144.66,2025-09-16,2025Q3,直销,SM190,closed
SO203876,C2154,华北,南线,BU-4,运营商网关,72.41,2026-02-25,2026Q1,直销,SM191,closed
SO203877,C1931,华中,南线,BU-5,云平台,24.89,2025-03-08,2025Q1,直销,SM202,closed
SO203878,C2024,华东,南线,BU-1,云平台,25.06,2025-07-22,2025Q3,电商,SM223,closed
SO203879,C3560,华东,南线,BU-5,数据中台,17.5,2025-12-09,2025Q4,渠道,SM166,closed
SO203880,C2014,西南,南线,BU-5,IT 服务,39.13,2026-02-16,2026Q1,电商,SM241,closed
SO203881,C1032,华北,北线,BU-2,云平台,56.53,2026-03-09,2026Q1,直销,SM142,closed
SO203882,C2046,华北,北线,BU-2,运营商网关,50.29,2025-11-22,2025Q4,电商,SM120,closed
SO203883,C1726,华北,北线,BU-4,AI 助理,79.51,2025-05-05,2025Q2,电商,SM115,closed
SO203884,C2064,华中,中线,BU-6,运营商网关,2.86,2024-09-09,2024Q3,直销,SM159,pending
SO203885,C2665,华南,南线,BU-3,云平台,9.54,2024-06-19,2024Q2,电商,SM227,closed
SO203886,C3348,华南,南线,BU-5,数据中台,43.32,2026-03-22,2026Q1,电商,SM160,shipping
SO203887,C2819,西南,南线,BU-1,BSS-OSS,17.2,2025-10-01,2025Q4,电商,SM240,closed
SO203888,C1936,华北,南线,BU-3,AI 助理,74.62,2026-02-08,2026Q1,渠道,SM162,closed
SO203889,C3926,华北,东线,BU-5,运营商网关,16.46,2026-01-10,2026Q1,项目集采,SM241,shipping
SO203890,C1554,华南,中线,BU-4,运营商网关,110.71,2025-08-12,2025Q3,项目集采,SM141,closed
SO203891,C1498,华东,北线,BU-1,AI 助理,4.35,2026-02-17,2026Q1,电商,SM144,closed
SO203892,C3689,华东,北线,BU-6,BSS-OSS,55.84,2026-02-02,2026Q1,项目集采,SM142,closed
SO203893,C2385,华北,南线,BU-2,AI 助理,143.05,2026-03-22,2026Q1,直销,SM124,closed
SO203894,C2959,华南,北线,BU-6,云平台,115.33,2026-02-02,2026Q1,渠道,SM230,closed
SO203895,C1280,西南,北线,BU-3,智能客服,95.36,2024-08-15,2024Q3,电商,SM116,closed
SO203896,C2222,华东,南线,BU-5,AI 助理,203.52,2025-08-14,2025Q3,渠道,SM239,closed
SO203897,C1516,华北,东线,BU-4,数据中台,2.36,2025-07-24,2025Q3,项目集采,SM115,closed
SO203898,C2827,华中,东线,BU-5,云平台,4.28,2026-03-11,2026Q1,电商,SM245,closed
SO203899,C2640,西南,东线,BU-2,AI 助理,19.66,2024-01-16,2024Q1,项目集采,SM139,closed
SO203900,C2590,华中,南线,BU-4,IT 服务,68.86,2025-07-23,2025Q3,电商,SM135,pending
SO203901,C1439,华中,南线,BU-4,云平台,63.2,2025-07-21,2025Q3,直销,SM205,shipping
SO203902,C3154,华东,中线,BU-6,BSS-OSS,120.42,2025-09-17,2025Q3,渠道,SM228,shipping
SO203903,C3850,西南,中线,BU-6,AI 助理,58.5,2025-08-20,2025Q3,渠道,SM137,closed
SO203904,C1959,华南,北线,BU-1,云平台,75.1,2024-01-02,2024Q1,电商,SM142,closed
SO203905,C1380,华东,北线,BU-1,IT 服务,89.85,2026-02-24,2026Q1,项目集采,SM217,closed
SO203906,C2880,西南,中线,BU-3,云平台,3.8,2026-01-03,2026Q1,电商,SM198,closed
SO203907,C3378,华东,南线,BU-1,云平台,20.39,2025-11-23,2025Q4,直销,SM164,closed
SO203908,C3604,西南,中线,BU-2,BSS-OSS,137.99,2025-10-19,2025Q4,项目集采,SM115,closed
SO203909,C1034,华北,南线,BU-4,智能客服,11.79,2024-10-21,2024Q4,项目集采,SM128,shipping
SO203910,C3240,华东,北线,BU-2,云平台,53.8,2025-04-11,2025Q2,电商,SM232,shipping
SO203911,C2257,华东,东线,BU-3,智能客服,43.03,2025-09-16,2025Q3,直销,SM107,closed
SO203912,C1213,西南,北线,BU-1,IT 服务,54.31,2025-07-23,2025Q3,电商,SM124,closed
SO203913,C3665,华北,东线,BU-6,IT 服务,43.53,2025-06-15,2025Q2,直销,SM150,closed
SO203914,C3067,华东,东线,BU-2,BSS-OSS,46.44,2024-10-12,2024Q4,直销,SM178,closed
SO203915,C3628,华北,东线,BU-4,智能客服,6.81,2026-01-06,2026Q1,渠道,SM188,closed
SO203916,C3919,华北,中线,BU-1,云平台,27.66,2026-03-06,2026Q1,项目集采,SM239,shipping
SO203917,C2300,华北,中线,BU-2,AI 助理,32.75,2025-11-24,2025Q4,电商,SM195,closed
SO203918,C1082,华东,中线,BU-5,IT 服务,44.55,2024-07-14,2024Q3,渠道,SM172,closed
SO203919,C1026,华东,南线,BU-1,BSS-OSS,9.98,2025-08-27,2025Q3,项目集采,SM129,shipping
SO203920,C3577,华东,中线,BU-4,运营商网关,45.04,2024-07-16,2024Q3,渠道,SM215,closed
SO203921,C2360,西南,中线,BU-5,BSS-OSS,81.37,2026-03-20,2026Q1,电商,SM132,closed
SO203922,C1631,华北,中线,BU-2,BSS-OSS,106.95,2025-08-01,2025Q3,直销,SM188,closed
SO203923,C1563,华北,中线,BU-5,云平台,81.82,2026-01-20,2026Q1,直销,SM139,closed
SO203924,C3607,华南,中线,BU-1,BSS-OSS,116.91,2024-07-02,2024Q3,项目集采,SM128,closed
SO203925,C1784,华北,北线,BU-4,IT 服务,114.77,2025-02-19,2025Q1,直销,SM122,closed
SO203926,C1485,华东,中线,BU-3,AI 助理,31.67,2025-05-18,2025Q2,项目集采,SM195,shipping
SO203927,C3222,华南,北线,BU-6,智能客服,1.91,2026-03-25,2026Q1,渠道,SM232,closed
SO203928,C1405,华南,东线,BU-4,IT 服务,45.24,2025-11-18,2025Q4,项目集采,SM127,closed
SO203929,C3600,华东,南线,BU-2,BSS-OSS,87.15,2026-03-08,2026Q1,渠道,SM189,closed
SO203930,C2251,华东,北线,BU-6,智能客服,99.82,2025-04-08,2025Q2,直销,SM157,closed
SO203931,C2003,华南,中线,BU-5,数据中台,15.19,2025-02-27,2025Q1,项目集采,SM248,closed
SO203932,C3209,华东,北线,BU-4,IT 服务,68.69,2025-12-25,2025Q4,电商,SM239,closed
SO203933,C2889,华东,北线,BU-5,AI 助理,88.07,2025-10-23,2025Q4,项目集采,SM166,closed
SO203934,C1157,西南,南线,BU-2,数据中台,21.42,2025-06-06,2025Q2,直销,SM222,closed
SO203935,C3055,华东,中线,BU-3,云平台,65.35,2026-01-07,2026Q1,项目集采,SM234,closed
SO203936,C1198,华北,东线,BU-3,数据中台,132.8,2026-03-22,2026Q1,项目集采,SM181,closed
SO203937,C3115,华南,北线,BU-4,AI 助理,24.02,2025-02-17,2025Q1,电商,SM226,closed
SO203938,C2244,华中,南线,BU-4,运营商网关,20.02,2025-03-21,2025Q1,电商,SM125,closed
SO203939,C3895,西南,北线,BU-1,智能客服,22.23,2025-01-06,2025Q1,直销,SM119,closed
SO203940,C2992,华南,北线,BU-4,IT 服务,66.25,2025-10-03,2025Q4,直销,SM125,closed
SO203941,C3035,华北,南线,BU-2,AI 助理,6.14,2024-07-13,2024Q3,直销,SM129,shipping
SO203942,C2683,华中,南线,BU-5,IT 服务,159.94,2026-02-05,2026Q1,直销,SM229,closed
SO203943,C3549,西南,南线,BU-3,智能客服,82.63,2024-01-07,2024Q1,电商,SM159,closed
SO203944,C3885,华南,北线,BU-4,智能客服,30.0,2026-01-09,2026Q1,电商,SM153,closed
SO203945,C1098,西南,中线,BU-6,云平台,56.39,2024-03-09,2024Q1,项目集采,SM164,closed
SO203946,C2002,华东,南线,BU-6,数据中台,72.79,2026-03-01,2026Q1,项目集采,SM106,closed
SO203947,C3565,华北,北线,BU-4,智能客服,63.19,2025-12-27,2025Q4,渠道,SM108,closed
SO203948,C3871,华南,东线,BU-4,BSS-OSS,29.04,2025-06-06,2025Q2,渠道,SM244,closed
SO203949,C3977,华中,中线,BU-4,BSS-OSS,37.23,2024-05-12,2024Q2,直销,SM224,closed
SO203950,C1595,华东,北线,BU-4,运营商网关,53.67,2024-11-13,2024Q4,项目集采,SM103,closed
SO203951,C2849,西南,南线,BU-5,BSS-OSS,145.75,2025-06-08,2025Q2,电商,SM123,closed
SO203952,C3605,华南,东线,BU-4,运营商网关,14.92,2026-01-22,2026Q1,电商,SM202,closed
SO203953,C1778,东北,北线,BU-6,数据中台,14.1,2025-05-18,2025Q2,直销,SM221,shipping
SO203954,C1427,华北,东线,BU-1,智能客服,115.45,2026-01-11,2026Q1,渠道,SM198,closed
SO203955,C2703,华中,中线,BU-2,AI 助理,38.2,2024-08-17,2024Q3,电商,SM214,closed
SO203956,C1284,华中,南线,BU-6,数据中台,19.22,2025-10-18,2025Q4,渠道,SM147,closed
SO203957,C3226,华北,南线,BU-1,云平台,126.4,2025-03-05,2025Q1,电商,SM131,closed
SO203958,C1929,华中,北线,BU-3,AI 助理,49.91,2026-01-23,2026Q1,项目集采,SM113,closed
SO203959,C1577,华北,北线,BU-1,BSS-OSS,0.12,2025-11-07,2025Q4,项目集采,SM127,shipping
SO203960,C2540,华南,东线,BU-2,云平台,48.29,2025-08-10,2025Q3,电商,SM230,closed
SO203961,C3988,华东,南线,BU-3,运营商网关,15.55,2026-01-19,2026Q1,直销,SM196,closed
SO203962,C3716,华南,中线,BU-6,BSS-OSS,45.73,2025-01-04,2025Q1,直销,SM229,closed
SO203963,C3635,东北,南线,BU-4,智能客服,18.68,2024-07-09,2024Q3,渠道,SM135,closed
SO203964,C2391,华东,北线,BU-4,IT 服务,41.13,2026-01-14,2026Q1,电商,SM129,pending
SO203965,C2947,华中,东线,BU-5,数据中台,70.17,2025-06-08,2025Q2,渠道,SM195,closed
SO203966,C1818,西南,南线,BU-3,云平台,1.73,2026-01-19,2026Q1,电商,SM115,closed
SO203967,C1888,华东,北线,BU-1,云平台,118.89,2025-04-09,2025Q2,渠道,SM238,closed
SO203968,C2287,华东,南线,BU-6,BSS-OSS,27.4,2026-01-20,2026Q1,渠道,SM136,closed
SO203969,C1801,华东,南线,BU-3,运营商网关,14.25,2025-06-21,2025Q2,项目集采,SM195,closed
SO203970,C2465,华东,南线,BU-4,IT 服务,98.96,2026-01-09,2026Q1,电商,SM230,closed
SO203971,C2535,华中,东线,BU-2,运营商网关,31.8,2026-03-19,2026Q1,项目集采,SM236,closed
SO203972,C2635,华东,东线,BU-2,智能客服,1.95,2025-03-27,2025Q1,渠道,SM191,closed
SO203973,C2524,华东,北线,BU-2,IT 服务,93.46,2025-10-13,2025Q4,直销,SM159,closed
SO203974,C2066,华东,东线,BU-2,AI 助理,163.92,2024-03-17,2024Q1,电商,SM111,closed
SO203975,C2238,西南,南线,BU-6,数据中台,65.07,2024-04-11,2024Q2,项目集采,SM117,closed
SO203976,C1327,华东,中线,BU-3,数据中台,27.06,2024-05-25,2024Q2,项目集采,SM175,closed
SO203977,C1176,华中,北线,BU-1,数据中台,80.84,2024-09-14,2024Q3,直销,SM157,closed
SO203978,C2233,华中,南线,BU-4,智能客服,145.69,2025-10-06,2025Q4,项目集采,SM151,closed
SO203979,C1457,华北,北线,BU-5,数据中台,14.8,2026-02-10,2026Q1,直销,SM142,closed
SO203980,C3412,华东,中线,BU-4,智能客服,22.03,2025-07-05,2025Q3,项目集采,SM104,closed
SO203981,C2047,华东,南线,BU-2,运营商网关,15.32,2025-01-17,2025Q1,直销,SM226,closed
SO203982,C3442,华东,南线,BU-4,运营商网关,90.8,2024-12-18,2024Q4,项目集采,SM135,closed
SO203983,C3058,华南,南线,BU-3,IT 服务,8.6,2025-04-19,2025Q2,项目集采,SM189,closed
SO203984,C3820,华中,中线,BU-5,数据中台,13.72,2025-01-09,2025Q1,项目集采,SM131,closed
SO203985,C3269,华北,中线,BU-1,运营商网关,24.72,2025-10-10,2025Q4,直销,SM133,closed
SO203986,C3868,华中,中线,BU-5,BSS-OSS,63.57,2026-01-13,2026Q1,直销,SM221,pending
SO203987,C3635,华东,北线,BU-3,AI 助理,107.37,2024-03-10,2024Q1,直销,SM146,closed
SO203988,C3831,华中,东线,BU-2,AI 助理,39.43,2024-09-22,2024Q3,项目集采,SM217,closed
SO203989,C2738,东北,北线,BU-5,云平台,75.0,2025-07-24,2025Q3,直销,SM223,closed
SO203990,C2098,华北,东线,BU-2,数据中台,100.61,2025-08-09,2025Q3,直销,SM130,closed
SO203991,C2298,华南,北线,BU-5,IT 服务,34.04,2024-12-15,2024Q4,项目集采,SM165,closed
SO203992,C2210,华东,中线,BU-6,云平台,8.39,2025-12-25,2025Q4,项目集采,SM154,closed
SO203993,C2888,东北,南线,BU-5,IT 服务,1.89,2025-06-23,2025Q2,渠道,SM190,closed
SO203994,C2243,华中,北线,BU-4,AI 助理,7.44,2025-09-13,2025Q3,渠道,SM138,closed
SO203995,C2782,华中,中线,BU-5,云平台,26.44,2025-11-13,2025Q4,电商,SM103,shipping
SO203996,C1581,华南,东线,BU-3,IT 服务,99.74,2025-10-08,2025Q4,电商,SM136,closed
SO203997,C2090,华东,东线,BU-6,数据中台,261.3,2026-01-10,2026Q1,项目集采,SM195,closed
SO203998,C3282,华北,中线,BU-3,智能客服,3.52,2026-03-13,2026Q1,项目集采,SM206,shipping
SO203999,C3498,华南,北线,BU-1,IT 服务,185.69,2026-01-02,2026Q1,项目集采,SM102,closed
SO204000,C3213,华南,东线,BU-1,运营商网关,22.81,2026-03-09,2026Q1,直销,SM131,closed
