store_id,store_name,region,city,format,month,weekday_sales,weekend_sales,total_sales,gross_margin,headcount
S2270,门店-0270,华南,杭州,无人店,2026-02,95.98,135.53,231.51,0.2026,9
S2270,门店-0270,华南,武汉,无人店,2026-03,335.46,337.97,673.43,0.3176,12
S2270,门店-0270,华南,北京,无人店,2026-04,170.68,154.48,325.16,0.1901,3
S2270,门店-0270,华南,重庆,无人店,2025-05,256.96,297.55,554.51,0.3356,6
S2270,门店-0270,华南,杭州,无人店,2025-06,152.05,186.79,338.84,0.2957,11
S2270,门店-0270,华南,重庆,无人店,2025-07,337.35,521.7,859.06,0.1991,9
S2270,门店-0270,华南,成都,无人店,2025-08,337.41,527.81,865.22,0.2127,9
S2270,门店-0270,华南,杭州,无人店,2025-09,135.86,208.42,344.28,0.3212,13
S2270,门店-0270,华南,成都,无人店,2025-10,162.12,145.46,307.58,0.2134,10
S2270,门店-0270,华南,北京,无人店,2025-11,257.59,349.16,606.75,0.2136,14
S2270,门店-0270,华南,上海,无人店,2025-12,283.71,278.66,562.37,0.2493,13
S2271,门店-0271,华南,西安,便利店,2026-01,93.27,119.45,212.72,0.2635,9
S2271,门店-0271,华南,深圳,便利店,2026-02,227.08,217.84,444.91,0.3109,6
S2271,门店-0271,华南,成都,便利店,2026-03,134.81,152.57,287.38,0.2824,8
S2271,门店-0271,华南,深圳,便利店,2026-04,243.94,374.66,618.6,0.292,9
S2271,门店-0271,华南,成都,便利店,2025-05,297.49,294.33,591.82,0.2603,13
S2271,门店-0271,华南,重庆,便利店,2025-06,79.06,97.08,176.14,0.2637,5
S2271,门店-0271,华南,重庆,便利店,2025-07,266.66,406.13,672.79,0.2079,3
S2271,门店-0271,华南,成都,便利店,2025-08,320.31,344.72,665.02,0.252,6
S2271,门店-0271,华南,西安,便利店,2025-09,326.52,268.42,594.94,0.2477,12
S2271,门店-0271,华南,武汉,便利店,2025-10,126.81,190.84,317.65,0.3218,3
S2271,门店-0271,华南,武汉,便利店,2025-11,295.93,367.12,663.04,0.327,3
S2271,门店-0271,华南,南京,便利店,2025-12,193.6,259.57,453.16,0.2035,12
S2272,门店-0272,东北,上海,旗舰店,2026-01,162.87,141.65,304.52,0.1906,14
S2272,门店-0272,东北,上海,旗舰店,2026-02,165.62,264.12,429.73,0.287,3
S2272,门店-0272,东北,成都,旗舰店,2026-03,227.16,196.59,423.76,0.2065,15
S2272,门店-0272,东北,南京,旗舰店,2026-04,97.94,110.37,208.31,0.2277,7
S2272,门店-0272,东北,广州,旗舰店,2025-05,125.34,142.12,267.46,0.267,10
S2272,门店-0272,东北,广州,旗舰店,2025-06,124.37,191.38,315.75,0.2157,12
S2272,门店-0272,东北,南京,旗舰店,2025-07,101.45,116.08,217.53,0.2504,7
S2272,门店-0272,东北,重庆,旗舰店,2025-08,203.55,238.68,442.22,0.2657,4
S2272,门店-0272,东北,武汉,旗舰店,2025-09,136.19,140.47,276.66,0.2554,14
S2272,门店-0272,东北,成都,旗舰店,2025-10,165.19,137.28,302.47,0.2959,3
S2272,门店-0272,东北,北京,旗舰店,2025-11,77.11,121.8,198.91,0.3074,9
S2272,门店-0272,东北,成都,旗舰店,2025-12,144.69,126.12,270.82,0.3126,8
S2273,门店-0273,西南,上海,标准店,2026-01,54.94,87.57,142.51,0.3021,12
S2273,门店-0273,西南,北京,标准店,2026-02,163.87,237.85,401.71,0.2782,5
S2273,门店-0273,西南,北京,标准店,2026-03,230.7,188.89,419.58,0.2147,10
S2273,门店-0273,西南,杭州,标准店,2026-04,264.97,390.07,655.04,0.2187,7
S2273,门店-0273,西南,深圳,标准店,2025-05,114.54,105.25,219.79,0.1886,4
S2273,门店-0273,西南,北京,标准店,2025-06,113.05,117.52,230.57,0.1808,10
S2273,门店-0273,西南,重庆,标准店,2025-07,109.98,90.96,200.93,0.2519,12
S2273,门店-0273,西南,广州,标准店,2025-08,145.11,184.96,330.07,0.234,10
S2273,门店-0273,西南,重庆,标准店,2025-09,182.58,240.2,422.78,0.1941,14
S2273,门店-0273,西南,西安,标准店,2025-10,206.2,205.82,412.02,0.2353,3
S2273,门店-0273,西南,南京,标准店,2025-11,254.77,263.51,518.29,0.2592,6
S2273,门店-0273,西南,北京,标准店,2025-12,234.18,233.53,467.71,0.3098,10
S2274,门店-0274,东北,上海,无人店,2026-01,124.5,160.88,285.38,0.2125,5
S2274,门店-0274,东北,西安,无人店,2026-02,220.19,273.2,493.4,0.1963,8
S2274,门店-0274,东北,武汉,无人店,2026-03,201.17,261.89,463.06,0.2783,8
S2274,门店-0274,东北,广州,无人店,2026-04,48.87,46.83,95.69,0.2179,9
S2274,门店-0274,东北,西安,无人店,2025-05,79.3,126.71,206.01,0.2501,13
S2274,门店-0274,东北,武汉,无人店,2025-06,153.56,147.53,301.09,0.2196,12
S2274,门店-0274,东北,武汉,无人店,2025-07,83.72,96.51,180.23,0.2023,7
S2274,门店-0274,东北,杭州,无人店,2025-08,137.62,184.05,321.67,0.2061,5
S2274,门店-0274,东北,重庆,无人店,2025-09,225.69,193.07,418.76,0.1831,6
S2274,门店-0274,东北,重庆,无人店,2025-10,152.91,241.24,394.15,0.2429,4
S2274,门店-0274,东北,重庆,无人店,2025-11,46.13,52.4,98.54,0.2916,14
S2274,门店-0274,东北,杭州,无人店,2025-12,227.75,187.05,414.8,0.252,8
S2275,门店-0275,华东,上海,旗舰店,2026-01,87.5,108.2,195.7,0.312,13
S2275,门店-0275,华东,深圳,旗舰店,2026-02,281.26,316.12,597.38,0.326,4
S2275,门店-0275,华东,北京,旗舰店,2026-03,181.69,263.82,445.51,0.1903,15
S2275,门店-0275,华东,北京,旗舰店,2026-04,250.16,216.77,466.93,0.292,4
S2275,门店-0275,华东,北京,旗舰店,2025-05,78.87,119.46,198.33,0.2664,5
S2275,门店-0275,华东,广州,旗舰店,2025-06,154.4,228.85,383.25,0.3309,8
S2275,门店-0275,华东,成都,旗舰店,2025-07,63.01,93.26,156.27,0.3073,9
S2275,门店-0275,华东,成都,旗舰店,2025-08,197.91,273.54,471.45,0.2805,6
S2275,门店-0275,华东,西安,旗舰店,2025-09,103.09,101.47,204.56,0.3334,12
S2275,门店-0275,华东,成都,旗舰店,2025-10,359.29,541.61,900.9,0.2931,15
S2275,门店-0275,华东,杭州,旗舰店,2025-11,264.99,332.0,597.0,0.2259,9
S2275,门店-0275,华东,北京,旗舰店,2025-12,118.43,175.24,293.67,0.3134,9
S2276,门店-0276,华中,北京,标准店,2026-01,114.23,112.84,227.07,0.2995,10
S2276,门店-0276,华中,杭州,标准店,2026-02,115.53,153.46,269.0,0.3148,5
S2276,门店-0276,华中,杭州,标准店,2026-03,201.37,263.38,464.74,0.3099,12
S2276,门店-0276,华中,杭州,标准店,2026-04,85.48,121.33,206.81,0.2,15
S2276,门店-0276,华中,南京,标准店,2025-05,193.73,211.49,405.22,0.2973,15
S2276,门店-0276,华中,杭州,标准店,2025-06,148.97,138.14,287.11,0.2291,14
S2276,门店-0276,华中,成都,标准店,2025-07,150.42,186.99,337.41,0.2372,5
S2276,门店-0276,华中,杭州,标准店,2025-08,46.42,46.42,92.84,0.1933,13
S2276,门店-0276,华中,南京,标准店,2025-09,60.74,57.94,118.68,0.2717,4
S2276,门店-0276,华中,杭州,标准店,2025-10,269.0,293.45,562.45,0.2715,4
S2276,门店-0276,华中,成都,标准店,2025-11,188.1,195.49,383.59,0.1925,6
S2276,门店-0276,华中,西安,标准店,2025-12,69.61,104.74,174.35,0.2478,13
S2277,门店-0277,华南,北京,便利店,2026-01,80.41,76.0,156.42,0.3163,6
S2277,门店-0277,华南,广州,便利店,2026-02,267.46,237.7,505.15,0.2995,15
S2277,门店-0277,华南,重庆,便利店,2026-03,192.34,216.3,408.64,0.2434,4
S2277,门店-0277,华南,南京,便利店,2026-04,319.49,465.82,785.31,0.2691,7
S2277,门店-0277,华南,上海,便利店,2025-05,237.39,294.5,531.9,0.2638,15
S2277,门店-0277,华南,武汉,便利店,2025-06,227.93,362.03,589.96,0.2533,8
S2277,门店-0277,华南,杭州,便利店,2025-07,256.15,315.94,572.1,0.2125,5
S2277,门店-0277,华南,杭州,便利店,2025-08,320.86,395.81,716.67,0.2996,14
S2277,门店-0277,华南,广州,便利店,2025-09,249.17,298.2,547.37,0.2657,7
S2277,门店-0277,华南,上海,便利店,2025-10,237.54,223.71,461.25,0.2733,3
S2277,门店-0277,华南,武汉,便利店,2025-11,119.25,117.3,236.55,0.2842,9
S2277,门店-0277,华南,杭州,便利店,2025-12,326.73,431.96,758.69,0.2676,12
S2278,门店-0278,东北,西安,旗舰店,2026-01,102.79,155.19,257.98,0.1892,11
S2278,门店-0278,东北,广州,旗舰店,2026-02,101.43,150.81,252.24,0.3161,12
S2278,门店-0278,东北,杭州,旗舰店,2026-03,218.4,192.05,410.44,0.3197,15
S2278,门店-0278,东北,武汉,旗舰店,2026-04,179.54,163.96,343.5,0.1941,5
S2278,门店-0278,东北,南京,旗舰店,2025-05,192.89,276.21,469.1,0.2337,6
S2278,门店-0278,东北,南京,旗舰店,2025-06,230.77,246.26,477.03,0.1957,4
S2278,门店-0278,东北,南京,旗舰店,2025-07,201.33,193.43,394.75,0.2378,6
S2278,门店-0278,东北,武汉,旗舰店,2025-08,123.54,124.22,247.76,0.2446,12
S2278,门店-0278,东北,南京,旗舰店,2025-09,184.64,191.16,375.8,0.2023,4
S2278,门店-0278,东北,北京,旗舰店,2025-10,243.14,265.63,508.77,0.3024,10
S2278,门店-0278,东北,深圳,旗舰店,2025-11,250.63,295.22,545.85,0.212,3
S2278,门店-0278,东北,深圳,旗舰店,2025-12,181.98,197.43,379.41,0.2421,4
S2279,门店-0279,东北,深圳,便利店,2026-01,123.56,157.65,281.21,0.2448,9
S2279,门店-0279,东北,北京,便利店,2026-02,94.43,124.19,218.63,0.29,9
S2279,门店-0279,东北,杭州,便利店,2026-03,229.18,213.88,443.06,0.2894,13
S2279,门店-0279,东北,杭州,便利店,2026-04,46.76,63.89,110.65,0.2462,9
S2279,门店-0279,东北,南京,便利店,2025-05,117.68,128.82,246.5,0.3086,15
S2279,门店-0279,东北,成都,便利店,2025-06,127.96,165.38,293.34,0.2706,15
S2279,门店-0279,东北,北京,便利店,2025-07,153.6,230.66,384.26,0.2842,8
S2279,门店-0279,东北,重庆,便利店,2025-08,268.36,402.53,670.89,0.2354,10
S2279,门店-0279,东北,上海,便利店,2025-09,201.63,263.07,464.7,0.2378,8
S2279,门店-0279,东北,北京,便利店,2025-10,198.97,310.75,509.72,0.1819,8
S2279,门店-0279,东北,深圳,便利店,2025-11,204.46,290.26,494.72,0.2975,10
S2279,门店-0279,东北,重庆,便利店,2025-12,106.86,132.33,239.19,0.1829,7
S2280,门店-0280,西南,成都,便利店,2026-01,264.32,228.26,492.58,0.234,10
S2280,门店-0280,西南,南京,便利店,2026-02,61.01,76.06,137.08,0.2959,5
S2280,门店-0280,西南,杭州,便利店,2026-03,253.27,375.34,628.61,0.2595,14
S2280,门店-0280,西南,武汉,便利店,2026-04,62.69,97.54,160.22,0.2005,14
S2280,门店-0280,西南,武汉,便利店,2025-05,129.68,198.31,327.99,0.293,12
S2280,门店-0280,西南,西安,便利店,2025-06,198.51,198.13,396.64,0.2566,10
S2280,门店-0280,西南,西安,便利店,2025-07,116.17,128.19,244.36,0.2454,15
S2280,门店-0280,西南,南京,便利店,2025-08,76.26,92.84,169.1,0.2573,6
S2280,门店-0280,西南,重庆,便利店,2025-09,242.62,314.09,556.71,0.3194,4
S2280,门店-0280,西南,西安,便利店,2025-10,244.74,336.73,581.47,0.3099,9
S2280,门店-0280,西南,深圳,便利店,2025-11,210.45,254.58,465.03,0.2238,11
S2280,门店-0280,西南,北京,便利店,2025-12,196.83,181.3,378.12,0.201,9
S2281,门店-0281,华北,广州,旗舰店,2026-01,55.21,61.1,116.31,0.3051,14
S2281,门店-0281,华北,广州,旗舰店,2026-02,55.68,47.1,102.78,0.2747,11
S2281,门店-0281,华北,成都,旗舰店,2026-03,58.71,49.75,108.46,0.2289,13
S2281,门店-0281,华北,广州,旗舰店,2026-04,220.67,284.17,504.84,0.2613,8
S2281,门店-0281,华北,深圳,旗舰店,2025-05,72.12,61.87,133.99,0.238,11
S2281,门店-0281,华北,广州,旗舰店,2025-06,184.19,270.02,454.21,0.2326,5
S2281,门店-0281,华北,杭州,旗舰店,2025-07,227.52,328.87,556.39,0.2932,3
S2281,门店-0281,华北,北京,旗舰店,2025-08,130.19,122.04,252.23,0.315,3
S2281,门店-0281,华北,北京,旗舰店,2025-09,155.2,243.53,398.73,0.2459,5
S2281,门店-0281,华北,杭州,旗舰店,2025-10,61.23,53.81,115.03,0.2306,5
S2281,门店-0281,华北,武汉,旗舰店,2025-11,190.31,174.71,365.01,0.2195,3
S2281,门店-0281,华北,广州,旗舰店,2025-12,55.36,73.94,129.3,0.2198,6
S2282,门店-0282,华南,深圳,标准店,2026-01,135.5,155.89,291.38,0.2121,13
S2282,门店-0282,华南,北京,标准店,2026-02,149.52,170.26,319.78,0.2147,9
S2282,门店-0282,华南,重庆,标准店,2026-03,60.38,83.21,143.6,0.2207,5
S2282,门店-0282,华南,南京,标准店,2026-04,78.32,113.6,191.92,0.1958,11
S2282,门店-0282,华南,深圳,标准店,2025-05,322.45,359.52,681.97,0.2817,10
S2282,门店-0282,华南,成都,标准店,2025-06,339.0,355.46,694.46,0.2759,11
S2282,门店-0282,华南,杭州,标准店,2025-07,102.67,119.78,222.45,0.2802,5
S2282,门店-0282,华南,杭州,标准店,2025-08,215.49,265.86,481.35,0.259,3
S2282,门店-0282,华南,武汉,标准店,2025-09,200.79,176.26,377.05,0.2168,4
S2282,门店-0282,华南,深圳,标准店,2025-10,207.68,193.06,400.74,0.258,3
S2282,门店-0282,华南,武汉,标准店,2025-11,287.81,328.24,616.05,0.1921,14
S2282,门店-0282,华南,上海,标准店,2025-12,121.1,181.98,303.08,0.224,9
S2283,门店-0283,华东,深圳,便利店,2026-01,243.85,378.12,621.97,0.2047,13
S2283,门店-0283,华东,上海,便利店,2026-02,108.44,93.12,201.56,0.2691,5
S2283,门店-0283,华东,南京,便利店,2026-03,195.17,230.49,425.66,0.3067,6
S2283,门店-0283,华东,西安,便利店,2026-04,151.43,205.56,356.99,0.2143,11
S2283,门店-0283,华东,北京,便利店,2025-05,295.18,344.95,640.13,0.3,12
S2283,门店-0283,华东,南京,便利店,2025-06,197.67,279.91,477.59,0.269,5
S2283,门店-0283,华东,西安,便利店,2025-07,283.08,309.55,592.63,0.3354,3
S2283,门店-0283,华东,北京,便利店,2025-08,154.36,175.54,329.9,0.291,11
S2283,门店-0283,华东,广州,便利店,2025-09,236.09,203.82,439.91,0.2992,15
S2283,门店-0283,华东,西安,便利店,2025-10,202.06,205.12,407.18,0.2166,12
S2283,门店-0283,华东,深圳,便利店,2025-11,144.37,217.61,361.98,0.3308,12
S2283,门店-0283,华东,广州,便利店,2025-12,109.82,140.55,250.37,0.3054,3
S2284,门店-0284,华北,武汉,旗舰店,2026-01,180.3,207.05,387.35,0.203,9
S2284,门店-0284,华北,杭州,旗舰店,2026-02,214.47,246.68,461.15,0.289,13
S2284,门店-0284,华北,广州,旗舰店,2026-03,51.08,44.49,95.58,0.1805,10
S2284,门店-0284,华北,成都,旗舰店,2026-04,204.63,220.18,424.81,0.2604,14
S2284,门店-0284,华北,南京,旗舰店,2025-05,236.52,335.4,571.92,0.1908,11
S2284,门店-0284,华北,杭州,旗舰店,2025-06,50.97,65.65,116.62,0.269,4
S2284,门店-0284,华北,西安,旗舰店,2025-07,66.46,97.03,163.49,0.3162,12
S2284,门店-0284,华北,成都,旗舰店,2025-08,132.92,129.63,262.55,0.2783,10
S2284,门店-0284,华北,杭州,旗舰店,2025-09,242.06,349.99,592.05,0.2408,3
S2284,门店-0284,华北,武汉,旗舰店,2025-10,224.09,192.39,416.48,0.2055,15
S2284,门店-0284,华北,西安,旗舰店,2025-11,54.85,67.76,122.61,0.2914,5
S2284,门店-0284,华北,北京,旗舰店,2025-12,101.91,116.54,218.45,0.2299,11
S2285,门店-0285,东北,成都,便利店,2026-01,145.31,154.11,299.42,0.3089,6
S2285,门店-0285,东北,北京,便利店,2026-02,144.95,149.08,294.04,0.237,9
S2285,门店-0285,东北,上海,便利店,2026-03,114.2,116.93,231.14,0.2578,8
S2285,门店-0285,东北,北京,便利店,2026-04,96.79,94.24,191.03,0.2622,4
S2285,门店-0285,东北,上海,便利店,2025-05,197.97,283.98,481.95,0.2911,13
S2285,门店-0285,东北,深圳,便利店,2025-06,131.09,114.42,245.51,0.2541,14
S2285,门店-0285,东北,重庆,便利店,2025-07,104.55,92.5,197.04,0.26,12
S2285,门店-0285,东北,北京,便利店,2025-08,82.93,100.95,183.88,0.1811,13
S2285,门店-0285,东北,武汉,便利店,2025-09,148.64,195.87,344.51,0.3091,4
S2285,门店-0285,东北,成都,便利店,2025-10,198.67,289.66,488.32,0.2008,12
S2285,门店-0285,东北,重庆,便利店,2025-11,207.94,170.25,378.19,0.2303,15
S2285,门店-0285,东北,北京,便利店,2025-12,92.64,92.65,185.29,0.1917,12
S2286,门店-0286,华北,深圳,旗舰店,2026-01,54.42,73.19,127.61,0.2229,6
S2286,门店-0286,华北,北京,旗舰店,2026-02,113.2,136.3,249.51,0.2312,7
S2286,门店-0286,华北,广州,旗舰店,2026-03,243.74,377.27,621.01,0.2992,12
S2286,门店-0286,华北,西安,旗舰店,2026-04,188.99,278.42,467.42,0.1933,10
S2286,门店-0286,华北,西安,旗舰店,2025-05,77.69,86.28,163.97,0.2488,11
S2286,门店-0286,华北,北京,旗舰店,2025-06,78.46,92.74,171.2,0.2126,4
S2286,门店-0286,华北,杭州,旗舰店,2025-07,233.87,207.95,441.82,0.2613,15
S2286,门店-0286,华北,武汉,旗舰店,2025-08,243.9,249.99,493.88,0.2497,14
S2286,门店-0286,华北,广州,旗舰店,2025-09,217.34,318.77,536.11,0.2183,8
S2286,门店-0286,华北,南京,旗舰店,2025-10,246.81,347.48,594.29,0.2665,7
S2286,门店-0286,华北,上海,旗舰店,2025-11,220.27,225.44,445.7,0.2849,5
S2286,门店-0286,华北,成都,旗舰店,2025-12,228.47,245.2,473.67,0.2006,7
S2287,门店-0287,华中,上海,无人店,2026-01,51.76,52.74,104.5,0.2022,6
S2287,门店-0287,华中,成都,无人店,2026-02,92.67,103.62,196.3,0.2019,11
S2287,门店-0287,华中,重庆,无人店,2026-03,224.94,199.85,424.79,0.1865,5
S2287,门店-0287,华中,杭州,无人店,2026-04,183.94,189.74,373.69,0.249,5
S2287,门店-0287,华中,广州,无人店,2025-05,102.07,139.92,241.99,0.319,10
S2287,门店-0287,华中,西安,无人店,2025-06,72.91,82.45,155.36,0.2501,14
S2287,门店-0287,华中,南京,无人店,2025-07,171.13,272.67,443.8,0.2257,11
S2287,门店-0287,华中,广州,无人店,2025-08,188.91,185.56,374.47,0.2545,3
S2287,门店-0287,华中,广州,无人店,2025-09,227.53,258.6,486.13,0.2907,12
S2287,门店-0287,华中,深圳,无人店,2025-10,71.83,81.66,153.49,0.2082,9
S2287,门店-0287,华中,成都,无人店,2025-11,107.1,164.25,271.35,0.2305,13
S2287,门店-0287,华中,重庆,无人店,2025-12,192.21,287.52,479.73,0.1923,4
S2288,门店-0288,华中,北京,便利店,2026-01,205.96,203.05,409.02,0.272,6
S2288,门店-0288,华中,杭州,便利店,2026-02,116.99,102.75,219.74,0.3033,6
S2288,门店-0288,华中,杭州,便利店,2026-03,222.01,282.4,504.4,0.2023,14
S2288,门店-0288,华中,武汉,便利店,2026-04,70.74,90.93,161.67,0.2641,9
S2288,门店-0288,华中,南京,便利店,2025-05,116.21,157.76,273.97,0.3031,10
S2288,门店-0288,华中,南京,便利店,2025-06,241.74,221.12,462.86,0.2117,10
S2288,门店-0288,华中,南京,便利店,2025-07,119.74,169.02,288.76,0.2921,5
S2288,门店-0288,华中,重庆,便利店,2025-08,77.84,86.37,164.21,0.3167,15
S2288,门店-0288,华中,北京,便利店,2025-09,67.45,69.54,136.99,0.2893,15
S2288,门店-0288,华中,武汉,便利店,2025-10,162.44,165.26,327.69,0.3074,13
S2288,门店-0288,华中,重庆,便利店,2025-11,214.5,313.44,527.94,0.3119,7
S2288,门店-0288,华中,广州,便利店,2025-12,216.6,281.31,497.91,0.2791,6
S2289,门店-0289,西南,成都,无人店,2026-01,260.21,395.28,655.49,0.2388,7
S2289,门店-0289,西南,深圳,无人店,2026-02,184.79,225.07,409.86,0.1961,13
S2289,门店-0289,西南,重庆,无人店,2026-03,141.66,206.99,348.65,0.1978,5
S2289,门店-0289,西南,深圳,无人店,2026-04,57.93,80.48,138.41,0.2414,12
S2289,门店-0289,西南,上海,无人店,2025-05,203.78,187.49,391.27,0.2406,7
S2289,门店-0289,西南,成都,无人店,2025-06,260.83,353.14,613.97,0.2564,11
S2289,门店-0289,西南,北京,无人店,2025-07,237.71,326.22,563.93,0.3069,12
S2289,门店-0289,西南,北京,无人店,2025-08,57.47,69.24,126.71,0.2438,3
S2289,门店-0289,西南,武汉,无人店,2025-09,73.08,76.9,149.98,0.3122,13
S2289,门店-0289,西南,深圳,无人店,2025-10,175.6,164.48,340.08,0.1854,15
S2289,门店-0289,西南,南京,无人店,2025-11,171.44,237.05,408.49,0.2696,8
S2289,门店-0289,西南,成都,无人店,2025-12,247.3,291.82,539.11,0.2037,3
S2290,门店-0290,华东,广州,便利店,2026-01,341.4,319.86,661.26,0.2202,15
S2290,门店-0290,华东,杭州,便利店,2026-02,189.36,274.56,463.92,0.2851,11
S2290,门店-0290,华东,北京,便利店,2026-03,110.93,119.83,230.77,0.3082,9
S2290,门店-0290,华东,杭州,便利店,2026-04,338.94,399.05,737.99,0.3095,9
S2290,门店-0290,华东,上海,便利店,2025-05,258.09,219.24,477.33,0.3176,9
S2290,门店-0290,华东,上海,便利店,2025-06,135.04,132.63,267.67,0.2631,9
S2290,门店-0290,华东,武汉,便利店,2025-07,296.5,387.65,684.15,0.2666,6
S2290,门店-0290,华东,南京,便利店,2025-08,166.13,240.71,406.84,0.2836,6
S2290,门店-0290,华东,上海,便利店,2025-09,268.39,248.02,516.41,0.2666,15
S2290,门店-0290,华东,成都,便利店,2025-10,337.06,296.3,633.36,0.2697,4
S2290,门店-0290,华东,成都,便利店,2025-11,343.53,445.32,788.85,0.2956,11
S2290,门店-0290,华东,成都,便利店,2025-12,303.81,359.39,663.2,0.2575,8
S2291,门店-0291,华中,西安,旗舰店,2026-01,53.32,60.9,114.23,0.3056,11
S2291,门店-0291,华中,深圳,旗舰店,2026-02,232.45,287.33,519.78,0.2773,3
S2291,门店-0291,华中,杭州,旗舰店,2026-03,237.11,345.17,582.28,0.2197,15
S2291,门店-0291,华中,深圳,旗舰店,2026-04,170.01,216.48,386.49,0.3182,7
S2291,门店-0291,华中,北京,旗舰店,2025-05,251.36,223.2,474.55,0.2363,15
