employee_id,bu_id,department,skill_tags,has_ai_skill,cert_count,has_cert,main_cert,hire_date,tenure_years,manager_id,performance_score,salary_band,region,gender,age,is_active,leave_date
E12706,BU-1,财务,BD|K8s,0,0,0,,2024-02-19,1.77,M194,3.16,P5,东北,男,22,1,
E12707,BU-4,市场,Go|财务|运营|React,0,0,0,,2020-05-14,2.0,M114,3.25,P3,西南,男,29,1,
E12708,BU-4,财务,K8s|BD,0,3,1,K8s-CKA,2023-01-06,5.19,M132,2.68,P4,华中,女,34,1,
E12709,BU-3,市场,K8s|审计|AI/ML|Go,1,1,1,CFA,2022-08-19,0.71,M172,3.14,P5,华北,男,44,1,
E12710,BU-6,产品,PM|财务|审计,0,0,0,,2020-01-16,7.82,M141,4.37,P5,东北,男,30,1,
E12711,BU-6,销售,Python|React|财务,0,0,0,,2024-01-14,2.53,M144,3.94,P3,华中,女,29,1,
E12712,BU-3,产品,K8s,0,0,0,,2020-06-19,1.1,M127,3.2,P5,东北,男,24,1,
E12713,BU-5,销售,审计,0,1,1,ACP,2023-03-26,1.32,M196,2.66,P5,西南,男,34,1,
E12714,BU-6,HR,审计,0,0,0,,2021-01-04,0.88,M129,3.15,P7,华北,女,29,1,
E12715,BU-5,运营,Python|AI/ML,1,0,0,,2023-08-19,0.32,M196,2.99,P5,华东,女,27,1,
E12716,BU-5,销售,PM|K8s|React|Java,0,0,0,,2024-07-08,3.12,M148,3.18,P4,西南,女,23,0,
E12717,BU-5,产品,K8s|Python|Java,0,0,0,,2021-05-12,5.15,M164,2.33,P6,华南,男,27,1,
E12718,BU-5,销售,BD|PM,0,0,0,,2024-02-10,0.36,M148,2.66,P4,华中,男,40,1,
E12719,BU-4,市场,AI/ML,1,0,0,,2024-03-09,3.03,M151,3.98,P5,华南,男,26,1,
E12720,BU-4,财务,Python,0,0,0,,2023-06-08,5.76,M154,3.79,P3,华南,女,35,1,
E12721,BU-5,研发,Spark|React|财务,0,0,0,,2022-07-16,0.36,M169,4.9,P4,华东,男,31,1,
E12722,BU-4,销售,BD,0,1,1,K8s-CKA,2021-07-24,19.48,M139,4.22,P4,华东,男,30,0,
E12723,BU-6,运营,Python|BD,0,0,0,,2020-03-29,8.92,M141,3.0,P6,华中,女,41,1,
E12724,BU-5,运营,Java|PM|K8s|BD,0,0,0,,2024-09-11,0.5,M121,3.64,P7,华北,女,43,1,
E12725,BU-6,HR,Java|Go|AI/ML,1,0,0,,2024-04-24,5.2,M168,3.51,P4,华东,女,22,1,
E12726,BU-2,产品,财务|Go|BD,0,2,1,TensorFlow,2023-02-03,2.65,M194,3.79,P3,华中,女,41,1,
E12727,BU-5,销售,Python|React|AI/ML,1,3,1,PMP,2024-08-08,0.67,M110,2.9,P4,西南,女,32,1,
E12728,BU-5,运营,K8s|AI/ML,1,0,0,,2021-04-12,1.08,M122,3.18,P3,西南,男,32,1,
E12729,BU-3,HR,PM|K8s,0,0,0,,2021-06-09,0.94,M165,3.61,P6,华南,男,34,1,
E12730,BU-6,客服,财务,0,0,0,,2021-06-30,2.28,M175,3.72,P7,华南,男,29,1,
E12731,BU-6,财务,AI/ML,1,0,0,,2023-06-04,4.43,M127,2.86,P3,华中,男,27,1,
E12732,BU-6,产品,运营|React|Spark|AI/ML,1,0,0,,2021-05-30,0.47,M156,4.23,P5,华北,女,29,1,
E12733,BU-1,客服,Python|财务|K8s,0,0,0,,2021-04-17,9.03,M181,3.6,P4,华东,女,22,1,
E12734,BU-1,运营,审计|PM,0,1,1,K8s-CKA,2021-12-29,0.89,M128,3.85,P6,华北,女,31,1,
E12735,BU-3,运营,K8s|Python|PM|运营,0,0,0,,2021-10-23,1.52,M105,2.83,P7,西南,男,39,1,
E12736,BU-6,市场,Java,0,1,1,TensorFlow,2020-06-19,6.24,M177,3.1,P3,华东,男,35,1,
E12737,BU-5,销售,财务|审计|PM,0,0,0,,2022-10-25,6.05,M162,3.36,P3,华中,女,39,1,
E12738,BU-2,运营,Python|PM|AI/ML,1,0,0,,2023-12-06,0.18,M107,3.59,P6,华北,男,22,1,
E12739,BU-4,财务,PM|Spark,0,0,0,,2022-04-09,5.62,M190,2.45,P7,华中,女,41,1,
E12740,BU-6,财务,审计|K8s|Spark|财务,0,2,1,TensorFlow,2020-08-23,10.27,M177,3.11,P7,东北,男,34,1,
E12741,BU-4,研发,Java|审计|PM,0,0,0,,2021-11-22,7.69,M130,3.25,P5,西南,女,38,1,
E12742,BU-4,销售,财务|K8s|Spark,0,0,0,,2021-01-22,3.07,M123,2.46,P5,华北,男,31,1,
E12743,BU-2,市场,Python|BD|React|财务,0,0,0,,2023-04-08,2.52,M104,2.78,P7,华中,男,42,1,
E12744,BU-3,财务,Java|PM|BD,0,0,0,,2023-02-20,1.79,M115,3.97,P6,华东,女,34,1,
E12745,BU-2,运营,PM|React,0,1,1,K8s-CKA,2022-02-08,1.71,M135,3.4,P7,华东,女,26,1,
E12746,BU-1,产品,AI/ML|审计|Java,1,0,0,,2021-06-05,10.69,M115,3.83,P7,华北,女,36,1,
E12747,BU-4,销售,BD|React,0,0,0,,2020-05-31,0.79,M115,3.88,P3,华北,男,38,1,
E12748,BU-5,研发,运营|Go,0,0,0,,2023-08-31,2.81,M109,3.95,P7,华北,女,24,1,
E12749,BU-6,研发,Spark,0,0,0,,2020-10-26,16.41,M101,3.43,P6,华北,男,39,1,
E12750,BU-1,财务,Python|React,0,0,0,,2024-08-31,7.46,M195,3.97,P3,华东,男,22,1,
E12751,BU-5,客服,Java|Spark|财务|Python,0,0,0,,2022-12-03,1.14,M180,3.07,P5,东北,女,37,1,
E12752,BU-1,财务,Python|审计|K8s,0,0,0,,2024-11-03,3.23,M177,3.92,P3,东北,女,30,1,
E12753,BU-3,HR,K8s|Python|Spark,0,1,1,Oracle DBA,2023-05-26,1.67,M177,2.97,P6,华北,男,34,1,
E12754,BU-3,研发,BD|Java|PM|Python,0,0,0,,2024-04-10,2.47,M137,4.0,P4,华中,女,31,1,
E12755,BU-6,HR,K8s,0,0,0,,2021-09-02,1.03,M154,4.23,P7,东北,男,35,1,
E12756,BU-5,销售,财务,0,1,1,TensorFlow,2021-11-29,5.84,M127,3.64,P4,华东,男,28,1,
E12757,BU-6,客服,运营|PM|Spark|AI/ML,1,0,0,,2021-09-16,3.45,M137,2.68,P6,西南,女,32,1,
E12758,BU-5,客服,Spark|React|审计|AI/ML,1,0,0,,2023-02-22,3.18,M178,3.2,P4,华中,男,32,1,
E12759,BU-4,运营,BD|Python|PM|AI/ML,1,0,0,,2022-12-13,4.27,M145,3.81,P6,东北,男,30,1,
E12760,BU-3,客服,财务,0,0,0,,2024-07-18,3.84,M125,2.99,P3,东北,男,36,1,
E12761,BU-4,市场,Java|Go|AI/ML,1,0,0,,2020-10-06,2.61,M140,3.53,P7,华东,女,29,1,
E12762,BU-4,研发,Go|AI/ML,1,0,0,,2024-07-06,1.29,M175,3.19,P6,东北,女,37,1,
E12763,BU-2,财务,Python|审计|Spark|财务,0,0,0,,2020-11-17,2.15,M185,4.54,P7,华南,男,34,1,
E12764,BU-2,HR,K8s|财务|Java,0,0,0,,2020-06-28,14.82,M131,4.12,P7,华东,女,35,1,
E12765,BU-3,HR,审计|K8s,0,0,0,,2024-11-18,0.93,M199,3.77,P7,华中,男,38,1,
E12766,BU-1,HR,Python|React|Go,0,0,0,,2024-07-23,15.51,M163,3.57,P4,西南,女,26,1,
E12767,BU-3,销售,审计|AI/ML|Java|运营,1,0,0,,2024-09-09,4.88,M114,3.94,P6,西南,男,29,1,
E12768,BU-1,销售,Go|Java|审计,0,0,0,,2021-06-19,0.74,M198,4.18,P3,东北,女,39,1,
E12769,BU-4,研发,K8s|PM|运营,0,3,1,K8s-CKA,2020-03-06,11.92,M180,3.7,P3,华东,女,37,1,
E12770,BU-1,客服,Java|React|PM|BD,0,0,0,,2023-01-22,2.08,M185,2.99,P4,华东,女,40,1,
E12771,BU-5,研发,Python|Spark|BD,0,0,0,,2024-12-03,6.85,M158,3.2,P3,华北,女,37,1,
E12772,BU-2,研发,财务|PM|Go,0,0,0,,2021-10-04,15.82,M157,3.55,P4,华南,女,24,1,
E12773,BU-1,产品,运营|Python|K8s,0,3,1,K8s-CKA,2020-11-19,0.1,M103,3.17,P6,华北,女,28,1,
E12774,BU-1,运营,Python|审计|Spark|BD,0,0,0,,2020-10-28,5.83,M171,3.38,P7,华中,男,24,1,
E12775,BU-2,客服,K8s,0,0,0,,2024-04-10,1.56,M134,4.53,P3,东北,男,40,1,
E12776,BU-6,产品,PM|AI/ML|React,1,0,0,,2020-05-01,1.37,M114,3.99,P3,华东,女,35,1,
E12777,BU-3,HR,运营|K8s|Java|Spark,0,0,0,,2020-12-01,0.15,M109,3.63,P5,东北,女,31,1,
E12778,BU-1,市场,React|Java|K8s,0,3,1,AWS,2021-04-17,4.42,M180,3.92,P4,华东,男,39,1,
E12779,BU-3,HR,K8s|BD|Spark,0,0,0,,2021-06-01,0.61,M114,3.22,P7,华南,男,32,0,
E12780,BU-3,客服,PM|财务,0,0,0,,2021-03-31,3.96,M139,3.61,P7,华南,女,27,1,
E12781,BU-5,客服,React|Go|审计|Spark,0,0,0,,2021-06-30,7.95,M115,2.61,P6,华南,女,28,1,
E12782,BU-5,客服,Python|AI/ML|K8s,1,0,0,,2024-05-24,11.18,M151,3.07,P6,华东,男,22,1,
E12783,BU-6,财务,审计,0,0,0,,2022-04-18,0.17,M182,3.25,P3,华南,男,38,1,
E12784,BU-2,销售,Go|PM|Python,0,0,0,,2024-06-10,5.3,M198,4.16,P7,西南,女,31,1,
E12785,BU-2,HR,审计|BD|财务,0,0,0,,2022-03-10,0.19,M108,3.88,P3,东北,男,31,1,
E12786,BU-3,市场,Go|Java|AI/ML|K8s,1,0,0,,2024-05-18,1.41,M136,3.25,P4,东北,女,34,1,
E12787,BU-4,销售,AI/ML|React,1,0,0,,2021-03-17,9.8,M104,4.59,P6,西南,男,30,1,
E12788,BU-4,运营,K8s,0,0,0,,2022-12-02,2.83,M145,3.31,P3,华中,女,22,1,
E12789,BU-6,研发,Spark|审计|BD,0,1,1,TensorFlow,2020-02-02,1.17,M129,2.97,P4,华中,男,29,1,
E12790,BU-5,销售,审计|Spark,0,0,0,,2021-07-11,2.35,M183,4.03,P6,东北,女,42,1,
E12791,BU-1,HR,PM|审计,0,0,0,,2023-05-28,1.06,M166,4.16,P3,华南,男,36,1,
E12792,BU-2,财务,财务|Java|Go|PM,0,0,0,,2021-03-22,2.84,M169,2.89,P5,西南,女,23,1,
E12793,BU-1,市场,财务|审计|K8s,0,0,0,,2021-09-24,1.27,M153,3.34,P5,华东,女,37,1,
E12794,BU-5,财务,BD|Spark|Python,0,2,1,CFA,2023-07-03,2.78,M141,2.26,P7,华东,男,26,1,
E12795,BU-6,销售,React,0,0,0,,2021-07-30,1.01,M123,4.36,P7,西南,男,30,1,
E12796,BU-2,市场,Spark|AI/ML|审计|Java,1,0,0,,2020-06-02,0.87,M100,3.11,P3,华北,男,22,1,
E12797,BU-5,HR,审计,0,0,0,,2022-05-04,0.79,M182,3.43,P6,华南,男,40,1,
E12798,BU-6,产品,运营|Spark|审计|PM,0,2,1,Oracle DBA,2020-12-15,0.1,M147,3.26,P3,华中,女,25,1,
E12799,BU-5,HR,Python|AI/ML|BD|PM,1,0,0,,2022-01-09,1.05,M176,3.85,P6,华中,男,26,1,
E12800,BU-2,客服,财务|Python|AI/ML|BD,1,0,0,,2024-07-08,0.1,M164,4.44,P6,东北,女,29,1,
E12801,BU-3,HR,K8s|Spark,0,0,0,,2020-08-17,1.28,M134,3.54,P3,华东,男,22,1,
E12802,BU-1,HR,财务|PM|React,0,0,0,,2022-07-15,6.15,M116,5.0,P6,华中,男,24,1,
E12803,BU-5,销售,Spark|Java,0,0,0,,2020-10-10,9.15,M193,3.66,P5,华中,男,30,1,
E12804,BU-4,市场,K8s|React|财务|Python,0,0,0,,2021-08-10,7.04,M117,3.42,P5,东北,女,33,0,
E12805,BU-2,运营,Spark|React|审计,0,0,0,,2024-10-11,0.74,M119,3.32,P3,华南,男,35,1,
E12806,BU-5,客服,财务,0,0,0,,2023-11-20,2.19,M187,4.13,P4,华东,男,29,1,
E12807,BU-3,销售,Python|Java|审计,0,0,0,,2024-06-12,4.42,M186,2.95,P4,华中,女,24,1,
E12808,BU-1,财务,PM,0,1,1,ACP,2020-04-13,11.74,M182,3.81,P3,东北,女,39,1,
E12809,BU-6,研发,AI/ML|Go,1,0,0,,2020-09-06,0.81,M176,3.52,P5,华南,女,35,1,
E12810,BU-2,研发,审计|AI/ML|Java,1,0,0,,2022-12-04,4.33,M113,3.64,P5,华中,女,24,1,
E12811,BU-3,运营,运营,0,0,0,,2024-08-27,4.64,M170,2.51,P4,华北,男,25,1,
E12812,BU-1,研发,BD|运营|K8s|AI/ML,1,0,0,,2023-12-31,12.39,M177,2.95,P6,华北,男,49,1,
E12813,BU-5,财务,Java,0,2,1,AWS,2022-11-04,13.18,M173,4.26,P5,西南,女,40,1,
E12814,BU-3,产品,Java|AI/ML|财务|Spark,1,0,0,,2022-12-04,1.33,M185,4.77,P6,西南,男,22,1,
E12815,BU-2,客服,K8s|审计,0,0,0,,2024-04-14,8.54,M113,3.64,P6,华东,女,38,1,
E12816,BU-3,销售,PM|Python|审计,0,0,0,,2023-08-30,1.82,M107,4.1,P7,西南,女,33,1,
E12817,BU-4,财务,Go|PM|审计,0,0,0,,2020-10-15,0.77,M158,4.28,P4,华中,女,29,1,
E12818,BU-1,研发,Python|Go,0,0,0,,2023-07-25,4.65,M116,3.67,P6,西南,男,32,1,
E12819,BU-5,销售,Go|审计|Java,0,0,0,,2021-10-21,6.77,M183,4.62,P5,东北,女,22,1,
E12820,BU-2,运营,Python,0,0,0,,2021-12-12,0.64,M177,3.73,P5,华南,男,34,1,
E12821,BU-3,客服,React|PM,0,0,0,,2022-11-08,6.43,M133,2.73,P5,华东,男,31,1,
E12822,BU-4,市场,BD,0,0,0,,2023-06-08,0.88,M177,4.31,P4,东北,男,34,1,
E12823,BU-6,销售,PM,0,0,0,,2020-02-10,5.8,M137,2.88,P5,华南,男,27,1,
E12824,BU-2,HR,Java|K8s|运营|财务,0,0,0,,2024-09-14,6.21,M151,4.25,P6,东北,女,40,1,
E12825,BU-2,销售,财务|Python|React,0,0,0,,2020-08-10,13.02,M149,3.57,P3,华中,男,23,1,
E12826,BU-5,运营,Go|审计,0,2,1,Oracle DBA,2022-12-15,7.67,M122,3.3,P5,东北,女,34,1,
E12827,BU-2,研发,PM|Python|Go|运营,0,1,1,CFA,2022-09-28,0.86,M134,3.93,P3,华北,女,24,1,
E12828,BU-6,财务,Python,0,0,0,,2023-03-14,3.87,M112,2.61,P3,东北,女,33,1,
E12829,BU-2,销售,PM|AI/ML|React,1,0,0,,2023-11-20,6.93,M191,4.01,P4,西南,男,39,1,
E12830,BU-5,财务,财务|Spark|BD,0,0,0,,2021-06-18,2.46,M195,2.14,P5,华东,男,22,1,
E12831,BU-6,财务,PM|Spark|运营|AI/ML,1,0,0,,2020-08-09,0.55,M189,3.19,P7,华北,男,27,1,
E12832,BU-2,市场,运营,0,0,0,,2023-02-05,0.93,M101,4.14,P3,华中,男,44,0,
E12833,BU-3,财务,Spark|Go|财务|BD,0,0,0,,2022-05-21,0.1,M104,3.21,P4,华北,男,31,1,
E12834,BU-2,销售,AI/ML|Go|审计,1,0,0,,2021-10-08,4.72,M136,3.81,P4,东北,女,41,1,
E12835,BU-5,运营,Spark,0,0,0,,2022-06-10,0.1,M104,2.89,P5,东北,女,29,1,
E12836,BU-1,研发,Java|React|K8s|Python,0,0,0,,2023-01-04,4.34,M178,3.0,P3,西南,男,31,1,
E12837,BU-6,财务,React|BD|AI/ML|Spark,1,0,0,,2024-01-25,2.31,M158,3.99,P6,华北,男,44,1,
E12838,BU-1,财务,Spark|Python|Java,0,0,0,,2024-04-25,1.47,M120,3.18,P5,华南,女,37,1,
E12839,BU-2,研发,BD|PM|运营|K8s,0,0,0,,2022-06-07,3.2,M150,3.02,P7,华东,男,45,1,
E12840,BU-5,财务,Spark,0,1,1,AWS,2024-06-11,4.4,M144,3.86,P7,华中,男,22,1,
E12841,BU-3,财务,Java|Spark|财务,0,0,0,,2024-07-20,0.54,M103,3.9,P7,西南,男,34,1,
E12842,BU-4,运营,财务|AI/ML|Go|Spark,1,0,0,,2024-10-03,0.1,M155,3.4,P7,西南,男,26,1,
E12843,BU-1,客服,审计|Python|PM|Java,0,0,0,,2020-01-20,0.12,M132,3.71,P4,西南,男,30,1,
E12844,BU-6,客服,财务|Go,0,0,0,,2021-01-22,4.37,M160,3.51,P3,西南,男,40,1,
E12845,BU-1,财务,Python|PM|K8s,0,2,1,Oracle DBA,2020-02-24,0.79,M141,3.42,P6,华南,女,33,1,
E12846,BU-6,销售,Go|审计,0,0,0,,2024-10-09,2.38,M107,3.03,P6,东北,女,24,1,
E12847,BU-5,运营,React|运营|Python,0,1,1,AWS,2020-10-11,5.13,M138,2.99,P5,东北,女,32,1,
E12848,BU-6,财务,PM|财务,0,0,0,,2021-08-31,1.36,M194,4.14,P6,西南,女,40,1,
E12849,BU-3,HR,审计|AI/ML,1,0,0,,2021-05-09,2.18,M172,4.04,P3,华北,男,35,1,
E12850,BU-4,客服,Java,0,0,0,,2024-12-05,1.59,M165,3.39,P6,华中,女,35,1,
E12851,BU-6,财务,Spark|React,0,0,0,,2021-08-06,3.17,M137,4.03,P6,华东,男,30,1,
E12852,BU-6,客服,K8s,0,0,0,,2021-09-12,3.22,M121,3.3,P3,东北,女,35,1,
E12853,BU-5,运营,AI/ML,1,0,0,,2020-07-03,5.07,M178,4.23,P3,华中,女,28,1,
E12854,BU-4,财务,Python|审计|BD|PM,0,0,0,,2020-10-26,12.54,M162,4.07,P6,华东,女,40,1,
E12855,BU-1,HR,Java,0,0,0,,2024-07-26,1.59,M195,2.73,P6,华北,男,33,1,
E12856,BU-5,HR,运营|财务,0,0,0,,2024-01-04,2.1,M126,4.22,P4,东北,男,43,1,
E12857,BU-2,财务,React|Go|财务|BD,0,0,0,,2020-11-24,3.26,M189,4.01,P5,西南,女,30,1,
E12858,BU-4,市场,PM|Python,0,0,0,,2023-05-18,0.1,M173,2.96,P6,东北,男,38,1,
E12859,BU-1,产品,审计|运营,0,2,1,Oracle DBA,2023-05-04,0.16,M187,4.32,P4,华北,女,29,1,
E12860,BU-1,市场,Spark|审计,0,0,0,,2023-12-09,1.19,M166,4.27,P4,华东,男,25,1,
E12861,BU-5,销售,Go,0,0,0,,2024-09-22,0.18,M141,3.95,P6,华中,女,22,1,
E12862,BU-2,产品,React,0,3,1,AWS,2021-07-10,5.6,M191,4.83,P5,华东,女,34,1,
E12863,BU-6,财务,React|运营|AI/ML,1,0,0,,2024-05-20,0.38,M162,2.82,P5,华北,男,32,1,
E12864,BU-6,运营,Go,0,0,0,,2022-01-08,2.01,M183,4.37,P6,华中,女,36,1,
E12865,BU-6,产品,AI/ML|运营|Python|React,1,0,0,,2021-02-12,6.13,M164,3.61,P4,华东,女,32,1,
E12866,BU-6,研发,审计|Java|React|BD,0,1,1,TensorFlow,2024-09-11,0.89,M190,3.92,P4,华东,男,37,1,
E12867,BU-5,HR,Go|Java,0,0,0,,2020-11-26,0.4,M148,3.04,P6,华北,男,45,1,
E12868,BU-4,HR,Spark|AI/ML,1,0,0,,2022-05-06,3.48,M175,3.24,P7,华南,女,23,1,
E12869,BU-3,运营,Spark|Go|BD|审计,0,1,1,PMP,2021-08-06,3.09,M123,3.78,P6,华东,女,29,1,
E12870,BU-1,产品,React|审计,0,0,0,,2024-06-16,0.68,M169,2.77,P6,华南,男,26,1,
E12871,BU-4,HR,财务,0,0,0,,2020-10-14,16.31,M140,3.58,P4,华南,女,40,1,
E12872,BU-6,研发,PM|K8s|Spark|财务,0,3,1,ACP,2022-03-06,0.43,M137,2.96,P6,华中,女,42,1,
E12873,BU-2,研发,Spark|BD|审计,0,0,0,,2021-07-09,0.51,M197,4.17,P5,华北,女,23,1,
E12874,BU-5,客服,K8s|PM|Spark|财务,0,0,0,,2022-07-12,1.02,M156,3.0,P5,华北,男,43,1,
E12875,BU-2,运营,Python|PM,0,0,0,,2023-03-11,1.79,M198,3.73,P3,华东,男,32,1,
E12876,BU-4,HR,Java|K8s,0,1,1,CFA,2024-06-13,4.76,M181,2.66,P3,东北,男,27,1,
E12877,BU-2,财务,Go|Java,0,1,1,AWS,2024-11-05,1.52,M124,4.36,P7,西南,男,28,1,
E12878,BU-6,客服,AI/ML|React|运营,1,0,0,,2024-01-01,1.9,M178,3.79,P3,东北,女,33,1,
E12879,BU-2,客服,Java,0,3,1,CFA,2022-10-01,0.27,M156,3.42,P7,华北,男,22,1,
E12880,BU-2,市场,Java|BD|财务|Go,0,0,0,,2024-04-02,11.12,M122,3.91,P7,华东,女,50,1,
E12881,BU-1,销售,K8s,0,0,0,,2022-09-27,0.95,M135,3.04,P5,华中,女,37,1,
E12882,BU-2,产品,React,0,2,1,AWS,2023-04-18,0.23,M137,3.76,P7,华东,男,24,1,
E12883,BU-4,市场,财务,0,0,0,,2024-04-30,5.04,M132,3.63,P5,华东,女,31,1,
E12884,BU-1,产品,审计|Go|财务|Python,0,3,1,K8s-CKA,2020-11-26,4.34,M110,3.72,P3,华中,男,30,0,
E12885,BU-5,客服,BD|PM|AI/ML|Java,1,0,0,,2024-06-24,1.86,M156,3.9,P7,西南,女,38,1,
E12886,BU-4,研发,PM|审计|Python,0,1,1,CFA,2022-04-27,4.27,M119,3.91,P5,西南,女,35,1,
E12887,BU-4,销售,Spark|BD,0,0,0,,2020-08-18,1.03,M160,3.59,P4,华中,女,34,1,
E12888,BU-1,产品,财务|Go|审计|运营,0,1,1,TensorFlow,2020-10-29,0.59,M173,4.03,P3,华中,男,24,1,
E12889,BU-3,产品,Python,0,0,0,,2020-10-17,1.64,M156,3.53,P6,东北,男,46,1,
E12890,BU-2,客服,Go,0,2,1,Oracle DBA,2020-07-27,2.14,M146,3.53,P5,华中,女,35,1,
E12891,BU-1,运营,PM,0,2,1,K8s-CKA,2021-04-17,2.02,M181,3.79,P5,东北,男,38,1,
E12892,BU-6,客服,React|Go|Spark,0,0,0,,2024-03-17,5.46,M158,3.15,P7,华中,男,36,1,
E12893,BU-4,产品,BD|财务|K8s|Go,0,0,0,,2023-02-17,2.67,M118,3.55,P3,华南,男,32,1,
E12894,BU-2,研发,Java|AI/ML,1,0,0,,2023-03-31,5.22,M179,3.29,P5,华东,女,35,1,
E12895,BU-5,财务,PM,0,0,0,,2024-04-19,5.15,M179,3.27,P4,华东,女,35,1,
E12896,BU-2,研发,Go|运营|Java,0,0,0,,2021-05-14,2.17,M165,3.69,P7,东北,女,24,1,
E12897,BU-1,财务,AI/ML,1,0,0,,2021-03-13,2.28,M121,2.47,P4,华东,女,38,1,
E12898,BU-3,运营,Spark|运营|PM,0,0,0,,2021-08-15,6.46,M190,3.41,P5,西南,男,40,1,
E12899,BU-6,财务,Java,0,0,0,,2021-10-11,0.12,M157,3.87,P3,华北,男,22,1,
E12900,BU-6,财务,AI/ML,1,0,0,,2020-01-28,2.39,M131,3.27,P7,东北,男,34,1,
E12901,BU-2,HR,AI/ML|审计|Java|Go,1,0,0,,2021-09-03,2.8,M143,3.04,P3,华北,女,22,1,
E12902,BU-2,市场,React|BD|Go,0,0,0,,2020-11-17,10.05,M185,2.82,P7,华北,女,25,1,
E12903,BU-2,研发,Spark,0,2,1,CFA,2023-07-08,2.0,M165,3.16,P3,华东,女,44,1,
E12904,BU-6,运营,Spark|PM|Python,0,0,0,,2022-11-19,0.35,M102,3.09,P4,华南,男,32,1,
E12905,BU-4,运营,Go|Java,0,0,0,,2021-12-02,0.43,M171,3.87,P7,华东,男,30,1,
E12906,BU-2,销售,React,0,0,0,,2022-07-19,4.74,M132,3.01,P4,华东,男,30,1,
E12907,BU-1,HR,AI/ML,1,0,0,,2022-11-07,2.82,M121,3.44,P5,华北,男,35,1,
E12908,BU-4,财务,Python|AI/ML|Go|运营,1,0,0,,2022-10-25,2.05,M194,4.15,P3,华南,女,36,1,
E12909,BU-2,销售,Java|财务|PM|Spark,0,0,0,,2022-04-18,1.77,M127,2.48,P7,东北,男,37,1,
E12910,BU-4,HR,财务|PM,0,3,1,AWS,2023-07-28,2.02,M177,3.68,P4,华南,女,30,1,
E12911,BU-4,HR,Go|Python|PM|财务,0,3,1,ACP,2021-05-02,1.95,M114,3.37,P6,东北,女,33,1,
E12912,BU-1,市场,React|Go,0,0,0,,2022-10-05,4.65,M127,3.2,P5,华中,女,46,1,
E12913,BU-6,运营,审计|Go|财务|AI/ML,1,0,0,,2024-01-31,1.31,M160,3.62,P5,华北,女,23,1,
E12914,BU-5,客服,React|Python|PM|K8s,0,2,1,TensorFlow,2024-02-02,2.42,M162,4.07,P5,华东,男,39,1,
E12915,BU-5,HR,财务|PM|审计,0,0,0,,2021-05-25,5.77,M145,3.86,P3,西南,男,28,1,
E12916,BU-1,HR,AI/ML,1,0,0,,2021-08-26,0.38,M173,3.04,P5,华南,男,38,1,
E12917,BU-2,运营,审计|BD|Java|AI/ML,1,0,0,,2022-11-15,11.76,M148,2.36,P5,西南,男,22,1,
E12918,BU-2,产品,Spark|Python|PM,0,0,0,,2023-12-18,1.72,M129,4.31,P3,西南,女,33,1,
E12919,BU-5,产品,Spark|BD|Go|财务,0,3,1,TensorFlow,2024-02-07,7.13,M130,3.36,P5,东北,男,44,1,
E12920,BU-3,产品,运营|K8s|BD|AI/ML,1,0,0,,2020-03-02,0.68,M155,3.91,P7,华北,男,27,1,
E12921,BU-5,产品,PM|React|Spark|AI/ML,1,0,0,,2021-01-12,5.52,M196,3.43,P5,华中,女,38,1,
E12922,BU-6,运营,Go|财务|PM|K8s,0,0,0,,2020-04-04,2.93,M106,4.12,P7,西南,男,24,1,
E12923,BU-4,研发,审计|Go|K8s|财务,0,0,0,,2021-04-13,0.99,M142,3.83,P3,华北,男,29,1,
E12924,BU-3,销售,Spark,0,0,0,,2023-12-27,0.51,M181,2.61,P6,华北,女,41,1,
E12925,BU-4,客服,Spark,0,1,1,ACP,2023-06-18,0.52,M188,2.78,P5,东北,男,36,1,
E12926,BU-5,运营,React|Java|审计,0,0,0,,2020-08-18,8.01,M119,2.95,P5,西南,女,47,1,
E12927,BU-1,财务,PM|财务|React|Spark,0,0,0,,2021-09-08,0.1,M136,3.09,P3,华东,男,22,0,
E12928,BU-5,HR,Java|BD|PM,0,3,1,PMP,2024-01-03,7.45,M136,2.74,P7,华南,男,33,1,
E12929,BU-2,运营,React|Go|财务|K8s,0,0,0,,2020-06-12,4.95,M145,2.32,P5,华北,男,31,1,
E12930,BU-5,HR,Java|Go|审计|BD,0,0,0,,2020-10-12,2.04,M123,3.7,P5,华中,男,36,1,
E12931,BU-3,产品,运营,0,0,0,,2020-07-22,0.87,M131,2.87,P3,华南,女,27,1,
E12932,BU-4,产品,AI/ML,1,0,0,,2021-08-21,6.24,M192,3.18,P6,西南,男,44,1,
E12933,BU-5,客服,Python|Go,0,3,1,K8s-CKA,2024-07-18,2.44,M196,2.69,P3,东北,女,27,1,
E12934,BU-4,客服,财务|AI/ML|审计|Java,1,0,0,,2024-07-15,0.38,M193,3.56,P4,华中,女,40,1,
E12935,BU-1,研发,运营|React,0,0,0,,2024-07-20,3.68,M176,2.79,P3,华南,男,39,1,
E12936,BU-5,运营,Python|Go,0,0,0,,2020-09-04,0.18,M104,4.1,P6,西南,女,25,1,
E12937,BU-6,运营,Python|AI/ML|Java,1,0,0,,2021-09-29,4.64,M172,2.7,P5,西南,男,23,1,
E12938,BU-2,研发,Python,0,0,0,,2021-07-30,0.24,M134,2.85,P7,华中,男,30,1,
